owner_signature_sha256,module_key,module_index,level,owner_rva,owner_runtime,owner_call_ordinal,callsite_rva,callsite_runtime,mips_ra_runtime,wrapper_entry_runtime,wrapper_one_pass_runtime,file_offset,instruction_context,profiler_default_policy,family_id
cda1f243ed3cc3baced794eea6410c47c7b121cbcf47c828c979d88435d7b6b7,LEVEL_06,6,Medical Outpost Omega,0x00158268,0x09291F68,1,0x001582C4,0x09291FC4,0x09291FCC,0x09147EC4,0x09147DF8,0x00158338," 0x09291FBC 2664003C addiu $a0, $s3, 60 |  0x09291FC0 26650044 addiu $a1, $s3, 68 | >0x09291FC4 0C003871 jal 0x09147EC4 |  0x09291FC8 C66F0050 lwc1 $f15, 80($s3) |  0x09291FCC C7AC0020 lwc1 $f12, 32($sp) |  0x09291FD0 C64D0030 lwc1 $f13, 48($s2)",VANILLA,WF-006
4f3d3c79217e7c044187dd74de1846b5567bcf0b2fc562ada0faa98f6b3aac18,LEVEL_06,6,Medical Outpost Omega,0x0017F788,0x092B9488,1,0x0017F840,0x092B9540,0x092B9548,0x09147EC4,0x09147DF8,0x0017F8B4," 0x092B9538 26040034 addiu $a0, $s0, 52 |  0x092B953C 26050038 addiu $a1, $s0, 56 | >0x092B9540 0C003871 jal 0x09147EC4 |  0x092B9544 C62F0008 lwc1 $f15, 8($s1) |  0x092B9548 26060024 addiu $a2, $s0, 36 |  0x092B954C 02802025 .word 0x02802025",VANILLA,WF-012
ef8ce773c105cac024df4f5419052a7e0f7839ec6fc98bfb101f0c2adf2ff27d,LEVEL_06,6,Medical Outpost Omega,0x0017FEDC,0x092B9BDC,1,0x0017FF2C,0x092B9C2C,0x092B9C34,0x09147EC4,0x09147DF8,0x0017FFA0," 0x092B9C24 E7B4002C swc1 $f20, 44($sp) |  0x092B9C28 AFBF0048 sw $ra, 72($sp) | >0x092B9C2C 0C003871 jal 0x09147EC4 |  0x092B9C30 02602025 .word 0x02602025 |  0x092B9C34 C6AC0004 lwc1 $f12, 4($s5) |  0x092B9C38 C68D0000 lwc1 $f13, 0($s4)",VANILLA,WF-011
ef8ce773c105cac024df4f5419052a7e0f7839ec6fc98bfb101f0c2adf2ff27d,LEVEL_06,6,Medical Outpost Omega,0x0017FEDC,0x092B9BDC,2,0x0017FF48,0x092B9C48,0x092B9C50,0x09147EC4,0x09147DF8,0x0017FFBC," 0x092B9C40 26040028 addiu $a0, $s0, 40 |  0x092B9C44 26050030 addiu $a1, $s0, 48 | >0x092B9C48 0C003871 jal 0x09147EC4 |  0x092B9C4C C68F0008 lwc1 $f15, 8($s4) |  0x092B9C50 C60C0024 lwc1 $f12, 36($s0) |  0x092B9C54 C60D0028 lwc1 $f13, 40($s0)",VANILLA,WF-011
0de1954f42fe210579d79a0be5f187d13dfc24a29256ecfea2cd306b3a6c1546,LEVEL_07,7,Challax,0x0000E4F4,0x091481F4,1,0x0000E528,0x09148228,0x09148230,0x0914805C,0x09147F90,0x0000E59C," 0x09148220 C60D0000 lwc1 $f13, 0($s0) |  0x09148224 C60E0004 lwc1 $f14, 4($s0) | >0x09148228 0C0038D7 jal 0x0914805C |  0x0914822C C60F0008 lwc1 $f15, 8($s0) |  0x09148230 26640004 addiu $a0, $s3, 4 |  0x09148234 C62C0004 lwc1 $f12, 4($s1)",VANILLA,WF-005
0de1954f42fe210579d79a0be5f187d13dfc24a29256ecfea2cd306b3a6c1546,LEVEL_07,7,Challax,0x0000E4F4,0x091481F4,2,0x0000E544,0x09148244,0x0914824C,0x0914805C,0x09147F90,0x0000E5B8," 0x0914823C C60D0000 lwc1 $f13, 0($s0) |  0x09148240 C60E0004 lwc1 $f14, 4($s0) | >0x09148244 0C0038D7 jal 0x0914805C |  0x09148248 C60F0008 lwc1 $f15, 8($s0) |  0x0914824C 26640008 addiu $a0, $s3, 8 |  0x09148250 C62C0008 lwc1 $f12, 8($s1)",VANILLA,WF-005
0de1954f42fe210579d79a0be5f187d13dfc24a29256ecfea2cd306b3a6c1546,LEVEL_07,7,Challax,0x0000E4F4,0x091481F4,3,0x0000E560,0x09148260,0x09148268,0x0914805C,0x09147F90,0x0000E5D4," 0x09148258 C60D0000 lwc1 $f13, 0($s0) |  0x0914825C C60E0004 lwc1 $f14, 4($s0) | >0x09148260 0C0038D7 jal 0x0914805C |  0x09148264 C60F0008 lwc1 $f15, 8($s0) |  0x09148268 8FB00020 lw $s0, 32($sp) |  0x0914826C 8FB10024 lw $s1, 36($sp)",VANILLA,WF-005
82989a6c4eecfb1fd80f59b58fa5d389533ed73d0be2863bb998cf157d578327,LEVEL_07,7,Challax,0x0000E584,0x09148284,1,0x0000E5B8,0x091482B8,0x091482C0,0x0914805C,0x09147F90,0x0000E62C," 0x091482B0 C60D0000 lwc1 $f13, 0($s0) |  0x091482B4 C60E0004 lwc1 $f14, 4($s0) | >0x091482B8 0C0038D7 jal 0x0914805C |  0x091482BC C60F0008 lwc1 $f15, 8($s0) |  0x091482C0 26640004 addiu $a0, $s3, 4 |  0x091482C4 C62C0004 lwc1 $f12, 4($s1)",VANILLA,WF-018
82989a6c4eecfb1fd80f59b58fa5d389533ed73d0be2863bb998cf157d578327,LEVEL_07,7,Challax,0x0000E584,0x09148284,2,0x0000E5D4,0x091482D4,0x091482DC,0x0914805C,0x09147F90,0x0000E648," 0x091482CC C60D0000 lwc1 $f13, 0($s0) |  0x091482D0 C60E0004 lwc1 $f14, 4($s0) | >0x091482D4 0C0038D7 jal 0x0914805C |  0x091482D8 C60F0008 lwc1 $f15, 8($s0) |  0x091482DC 8FB00020 lw $s0, 32($sp) |  0x091482E0 8FB10024 lw $s1, 36($sp)",VANILLA,WF-018
79a53dd581d4d0841d3dba3fd01f10e49941c5aef283405a13b839bf117a9831,LEVEL_07,7,Challax,0x0000E7DC,0x091484DC,1,0x0000E818,0x09148518,0x09148520,0x0914805C,0x09147F90,0x0000E88C," 0x09148510 C62D0000 lwc1 $f13, 0($s1) |  0x09148514 C62E0004 lwc1 $f14, 4($s1) | >0x09148518 0C0038D7 jal 0x0914805C |  0x0914851C C62F0008 lwc1 $f15, 8($s1) |  0x09148520 4480A000 .word 0x4480A000 |  0x09148524 E6140024 swc1 $f20, 36($s0)",VANILLA,WF-013
79a53dd581d4d0841d3dba3fd01f10e49941c5aef283405a13b839bf117a9831,LEVEL_07,7,Challax,0x0000E7DC,0x091484DC,2,0x0000E83C,0x0914853C,0x09148544,0x0914805C,0x09147F90,0x0000E8B0," 0x09148534 C62E0004 lwc1 $f14, 4($s1) |  0x09148538 C62F0008 lwc1 $f15, 8($s1) | >0x0914853C 0C0038D7 jal 0x0914805C |  0x09148540 02602825 .word 0x02602825 |  0x09148544 C60D0020 lwc1 $f13, 32($s0) |  0x09148548 460D6B02 .word 0x460D6B02",VANILLA,WF-013
752e0b48a9ee282ed55f66baedc8db0a8c289b5a6e9ca07a6da112cd10c178ec,LEVEL_07,7,Challax,0x0000E8D8,0x091485D8,1,0x0000E9B8,0x091486B8,0x091486C0,0x0914805C,0x09147F90,0x0000EA2C," 0x091486B0 C66F0008 lwc1 $f15, 8($s3) |  0x091486B4 00A02025 .word 0x00A02025 | >0x091486B8 0C0038D7 jal 0x0914805C |  0x091486BC 00C02825 .word 0x00C02825 |  0x091486C0 E6140024 swc1 $f20, 36($s0) |  0x091486C4 C64C0008 lwc1 $f12, 8($s2)",VANILLA,WF-020
752e0b48a9ee282ed55f66baedc8db0a8c289b5a6e9ca07a6da112cd10c178ec,LEVEL_07,7,Challax,0x0000E8D8,0x091485D8,2,0x0000E9D8,0x091486D8,0x091486E0,0x0914805C,0x09147F90,0x0000EA4C," 0x091486D0 C66E0004 lwc1 $f14, 4($s3) |  0x091486D4 C66F0008 lwc1 $f15, 8($s3) | >0x091486D8 0C0038D7 jal 0x0914805C |  0x091486DC 02202825 .word 0x02202825 |  0x091486E0 C60C0020 lwc1 $f12, 32($s0) |  0x091486E4 460C6382 .word 0x460C6382",VANILLA,WF-020
80d909ccea185b2b92de4eaeda906b378de28efe8a0015d6d7c6ef3382388145,LEVEL_07,7,Challax,0x00010D1C,0x0914AA1C,1,0x00010FB8,0x0914ACB8,0x0914ACC0,0x0914805C,0x09147F90,0x0001102C," 0x0914ACB0 02602025 .word 0x02602025 |  0x0914ACB4 4600B306 .word 0x4600B306 | >0x0914ACB8 0C0038D7 jal 0x0914805C |  0x0914ACBC 02802825 .word 0x02802825 |  0x0914ACC0 26040010 addiu $a0, $s0, 16 |  0x0914ACC4 C66C0000 lwc1 $f12, 0($s3)",VANILLA,WF-015
04dfbfd0e8658f0836f0e5363b70ea615481b1beeaceecab7571875f452a1101,LEVEL_07,7,Challax,0x00028BE8,0x091628E8,1,0x00028CD4,0x091629D4,0x091629DC,0x0914805C,0x09147F90,0x00028D48," 0x091629CC C60E0004 lwc1 $f14, 4($s0) |  0x091629D0 C60F0008 lwc1 $f15, 8($s0) | >0x091629D4 0C0038D7 jal 0x0914805C |  0x091629D8 46106300 .word 0x46106300 |  0x091629DC 10000008 beq $zero, $zero, 0x09162A00 |  0x091629E0 00000000 nop",VANILLA,WF-014
04dfbfd0e8658f0836f0e5363b70ea615481b1beeaceecab7571875f452a1101,LEVEL_07,7,Challax,0x00028BE8,0x091628E8,2,0x00028CF8,0x091629F8,0x09162A00,0x0914805C,0x09147F90,0x00028D6C," 0x091629F0 C60F0008 lwc1 $f15, 8($s0) |  0x091629F4 02402025 .word 0x02402025 | >0x091629F8 0C0038D7 jal 0x0914805C |  0x091629FC 02202825 .word 0x02202825 |  0x09162A00 10000008 beq $zero, $zero, 0x09162A24 |  0x09162A04 00000000 nop",VANILLA,WF-014
04dfbfd0e8658f0836f0e5363b70ea615481b1beeaceecab7571875f452a1101,LEVEL_07,7,Challax,0x00028BE8,0x091628E8,3,0x00028D1C,0x09162A1C,0x09162A24,0x0914805C,0x09147F90,0x00028D90," 0x09162A14 C60F0008 lwc1 $f15, 8($s0) |  0x09162A18 02402025 .word 0x02402025 | >0x09162A1C 0C0038D7 jal 0x0914805C |  0x09162A20 02202825 .word 0x02202825 |  0x09162A24 C7B40020 lwc1 $f20, 32($sp) |  0x09162A28 8FB00024 lw $s0, 36($sp)",VANILLA,WF-014
99ba6f21bd2768eaf20675803240b2d25011eaf50751c8660e6d6c0e7df0b24e,LEVEL_07,7,Challax,0x0002AC48,0x09164948,1,0x0002AD38,0x09164A38,0x09164A40,0x0914805C,0x09147F90,0x0002ADAC," 0x09164A30 C60E0004 lwc1 $f14, 4($s0) |  0x09164A34 C60F0008 lwc1 $f15, 8($s0) | >0x09164A38 0C0038D7 jal 0x0914805C |  0x09164A3C 46106300 .word 0x46106300 |  0x09164A40 10000008 beq $zero, $zero, 0x09164A64 |  0x09164A44 00000000 nop",VANILLA,WF-017
99ba6f21bd2768eaf20675803240b2d25011eaf50751c8660e6d6c0e7df0b24e,LEVEL_07,7,Challax,0x0002AC48,0x09164948,2,0x0002AD5C,0x09164A5C,0x09164A64,0x0914805C,0x09147F90,0x0002ADD0," 0x09164A54 26440020 addiu $a0, $s2, 32 |  0x09164A58 26450024 addiu $a1, $s2, 36 | >0x09164A5C 0C0038D7 jal 0x0914805C |  0x09164A60 C60F0008 lwc1 $f15, 8($s0) |  0x09164A64 10000009 beq $zero, $zero, 0x09164A8C |  0x09164A68 C62C0020 lwc1 $f12, 32($s1)",VANILLA,WF-017
99ba6f21bd2768eaf20675803240b2d25011eaf50751c8660e6d6c0e7df0b24e,LEVEL_07,7,Challax,0x0002AC48,0x09164948,3,0x0002AD80,0x09164A80,0x09164A88,0x0914805C,0x09147F90,0x0002ADF4," 0x09164A78 26440020 addiu $a0, $s2, 32 |  0x09164A7C 26450024 addiu $a1, $s2, 36 | >0x09164A80 0C0038D7 jal 0x0914805C |  0x09164A84 C60F0008 lwc1 $f15, 8($s0) |  0x09164A88 C62C0020 lwc1 $f12, 32($s1) |  0x09164A8C C62D0024 lwc1 $f13, 36($s1)",VANILLA,WF-017
f8ea386972e1b50a30daf2f7db5ba41bb74d52f776f669f8474fee809046ab70,LEVEL_07,7,Challax,0x0002BD04,0x09165A04,1,0x0002BD54,0x09165A54,0x09165A5C,0x0914805C,0x09147F90,0x0002BDC8," 0x09165A4C AFB50080 sw $s5, 128($sp) |  0x09165A50 AFBF0084 sw $ra, 132($sp) | >0x09165A54 0C0038D7 jal 0x0914805C |  0x09165A58 C64F0008 lwc1 $f15, 8($s2) |  0x09165A5C 32640020 andi $a0, $s3, 32 |  0x09165A60 14800008 bne $a0, $zero, 0x09165A84",VANILLA,WF-022
24a2ff0a1557a72e167a4c96b6f9c801d44d4cba5af921ba5669a4084a8edf49,LEVEL_07,7,Challax,0x0004A4F8,0x091841F8,1,0x0004A758,0x09184458,0x09184460,0x0914805C,0x09147F90,0x0004A7CC," 0x09184450 26040248 addiu $a0, $s0, 584 |  0x09184454 26050250 addiu $a1, $s0, 592 | >0x09184458 0C0038D7 jal 0x0914805C |  0x0918445C C60F025C lwc1 $f15, 604($s0) |  0x09184460 C60D0248 lwc1 $f13, 584($s0) |  0x09184464 E7B60048 swc1 $f22, 72($sp)",VANILLA,WF-002
2f3e3c8d94815007925ad67e5ba4c86300ecf57cf262105869a43d99ee6ad1fb,LEVEL_07,7,Challax,0x0004A890,0x09184590,1,0x0004AE34,0x09184B34,0x09184B3C,0x0914805C,0x09147F90,0x0004AEA8," 0x09184B2C 26040230 addiu $a0, $s0, 560 |  0x09184B30 26050238 addiu $a1, $s0, 568 | >0x09184B34 0C0038D7 jal 0x0914805C |  0x09184B38 C60F0244 lwc1 $f15, 580($s0) |  0x09184B3C 1000000C beq $zero, $zero, 0x09184B70 |  0x09184B40 00000000 nop",VANILLA,WF-001
2f3e3c8d94815007925ad67e5ba4c86300ecf57cf262105869a43d99ee6ad1fb,LEVEL_07,7,Challax,0x0004A890,0x09184590,2,0x0004AE68,0x09184B68,0x09184B70,0x0914805C,0x09147F90,0x0004AEDC," 0x09184B60 26050238 addiu $a1, $s0, 568 |  0x09184B64 C60E0240 lwc1 $f14, 576($s0) | >0x09184B68 0C0038D7 jal 0x0914805C |  0x09184B6C C60F0244 lwc1 $f15, 580($s0) |  0x09184B70 C60C0230 lwc1 $f12, 560($s0) |  0x09184B74 260501F4 addiu $a1, $s0, 500",VANILLA,WF-001
2f3e3c8d94815007925ad67e5ba4c86300ecf57cf262105869a43d99ee6ad1fb,LEVEL_07,7,Challax,0x0004A890,0x09184590,3,0x0004AFE4,0x09184CE4,0x09184CEC,0x0914805C,0x09147F90,0x0004B058," 0x09184CDC 26050238 addiu $a1, $s0, 568 |  0x09184CE0 C60E0240 lwc1 $f14, 576($s0) | >0x09184CE4 0C0038D7 jal 0x0914805C |  0x09184CE8 C60F0244 lwc1 $f15, 580($s0) |  0x09184CEC C60C0230 lwc1 $f12, 560($s0) |  0x09184CF0 260501F4 addiu $a1, $s0, 500",VANILLA,WF-001
a0c9f2348b17b34ae20cd986946e9986592765755ff8bc44e8d82a6df56c3b27,LEVEL_07,7,Challax,0x0004E830,0x09188530,1,0x0004F10C,0x09188E0C,0x09188E14,0x0914805C,0x09147F90,0x0004F180," 0x09188E04 26040230 addiu $a0, $s0, 560 |  0x09188E08 26050238 addiu $a1, $s0, 568 | >0x09188E0C 0C0038D7 jal 0x0914805C |  0x09188E10 C60F0244 lwc1 $f15, 580($s0) |  0x09188E14 C60C0230 lwc1 $f12, 560($s0) |  0x09188E18 26050204 addiu $a1, $s0, 516",VANILLA,WF-003
a50a4422a2a0366826d4c2c0aae73049d3e6d44c93e876dda92de2c52118f000,LEVEL_07,7,Challax,0x00056C3C,0x0919093C,1,0x00056C9C,0x0919099C,0x091909A4,0x0914805C,0x09147F90,0x00056D10," 0x09190994 26050238 addiu $a1, $s0, 568 |  0x09190998 C60E0240 lwc1 $f14, 576($s0) | >0x0919099C 0C0038D7 jal 0x0914805C |  0x091909A0 C60F0244 lwc1 $f15, 580($s0) |  0x091909A4 3C110009 lui $s1, 0x0009 |  0x091909A8 2631FF20 addiu $s1, $s1, -224",VANILLA,WF-004
8a86ad12960405935ae334206b60801183e4e8e77418955f63d6f096a15c82de,LEVEL_07,7,Challax,0x0010D248,0x09246F48,1,0x0010D2B0,0x09246FB0,0x09246FB8,0x0914805C,0x09147F90,0x0010D324," 0x09246FA8 26240020 addiu $a0, $s1, 32 |  0x09246FAC 26050018 addiu $a1, $s0, 24 | >0x09246FB0 0C0038D7 jal 0x0914805C |  0x09246FB4 C68F0008 lwc1 $f15, 8($s4) |  0x09246FB8 E6340024 swc1 $f20, 36($s1) |  0x09246FBC C64C0028 lwc1 $f12, 40($s2)",VANILLA,WF-008
8a86ad12960405935ae334206b60801183e4e8e77418955f63d6f096a15c82de,LEVEL_07,7,Challax,0x0010D248,0x09246F48,2,0x0010D2D0,0x09246FD0,0x09246FD8,0x0914805C,0x09147F90,0x0010D344," 0x09246FC8 26240028 addiu $a0, $s1, 40 |  0x09246FCC 2605001C addiu $a1, $s0, 28 | >0x09246FD0 0C0038D7 jal 0x0914805C |  0x09246FD4 C68F0008 lwc1 $f15, 8($s4) |  0x09246FD8 C62D0020 lwc1 $f13, 32($s1) |  0x09246FDC C62C0028 lwc1 $f12, 40($s1)",VANILLA,WF-008
968668ccd5198515cf25c2815fcfb186538f5bdd3b910ae8321fe3dde32303e0,LEVEL_07,7,Challax,0x0010D464,0x09247164,1,0x0010D530,0x09247230,0x09247238,0x0914805C,0x09147F90,0x0010D5A4," 0x09247228 26240020 addiu $a0, $s1, 32 |  0x0924722C 26050018 addiu $a1, $s0, 24 | >0x09247230 0C0038D7 jal 0x0914805C |  0x09247234 C68F0008 lwc1 $f15, 8($s4) |  0x09247238 E6340024 swc1 $f20, 36($s1) |  0x0924723C C7AC002C lwc1 $f12, 44($sp)",VANILLA,WF-009
968668ccd5198515cf25c2815fcfb186538f5bdd3b910ae8321fe3dde32303e0,LEVEL_07,7,Challax,0x0010D464,0x09247164,2,0x0010D550,0x09247250,0x09247258,0x0914805C,0x09147F90,0x0010D5C4," 0x09247248 26240028 addiu $a0, $s1, 40 |  0x0924724C 2605001C addiu $a1, $s0, 28 | >0x09247250 0C0038D7 jal 0x0914805C |  0x09247254 C68F0008 lwc1 $f15, 8($s4) |  0x09247258 C62D0020 lwc1 $f13, 32($s1) |  0x0924725C C62C0028 lwc1 $f12, 40($s1)",VANILLA,WF-009
b07e66b93323e492431512dbd5e2654d2c18c232cad02595682cefe1704d88b8,LEVEL_07,7,Challax,0x0010D72C,0x0924742C,1,0x0010D780,0x09247480,0x09247488,0x0914805C,0x09147F90,0x0010D7F4," 0x09247478 2604002C addiu $a0, $s0, 44 |  0x0924747C 26050030 addiu $a1, $s0, 48 | >0x09247480 0C0038D7 jal 0x0914805C |  0x09247484 C4CCC918 lwc1 $f12, -14056($a2) |  0x09247488 C7B0002C lwc1 $f16, 44($sp) |  0x0924748C C60F002C lwc1 $f15, 44($s0)",VANILLA,WF-007
b07e66b93323e492431512dbd5e2654d2c18c232cad02595682cefe1704d88b8,LEVEL_07,7,Challax,0x0010D72C,0x0924742C,2,0x0010D800,0x09247500,0x09247508,0x0914805C,0x09147F90,0x0010D874," 0x092474F8 46008306 .word 0x46008306 |  0x092474FC C6AE0004 lwc1 $f14, 4($s5) | >0x09247500 0C0038D7 jal 0x0914805C |  0x09247504 C6AF0008 lwc1 $f15, 8($s5) |  0x09247508 44806000 .word 0x44806000 |  0x0924750C C7AD0028 lwc1 $f13, 40($sp)",VANILLA,WF-007
b07e66b93323e492431512dbd5e2654d2c18c232cad02595682cefe1704d88b8,LEVEL_07,7,Challax,0x0010D72C,0x0924742C,3,0x0010D828,0x09247528,0x09247530,0x0914805C,0x09147F90,0x0010D89C," 0x09247520 C6AE0004 lwc1 $f14, 4($s5) |  0x09247524 2605001C addiu $a1, $s0, 28 | >0x09247528 0C0038D7 jal 0x0914805C |  0x0924752C C6AF0008 lwc1 $f15, 8($s5) |  0x09247530 C62C0020 lwc1 $f12, 32($s1) |  0x09247534 C62F0028 lwc1 $f15, 40($s1)",VANILLA,WF-007
b17654bd924dce7abe0f266c545c41586d38f478330125bbd1dd2d5edeb62a1b,LEVEL_07,7,Challax,0x001100F8,0x09249DF8,1,0x0011020C,0x09249F0C,0x09249F14,0x0914805C,0x09147F90,0x00110280," 0x09249F04 2624002C addiu $a0, $s1, 44 |  0x09249F08 26250030 addiu $a1, $s1, 48 | >0x09249F0C 0C0038D7 jal 0x0914805C |  0x09249F10 46106302 .word 0x46106302 |  0x09249F14 C7B3002C lwc1 $f19, 44($sp) |  0x09249F18 C62C002C lwc1 $f12, 44($s1)",VANILLA,WF-010
b17654bd924dce7abe0f266c545c41586d38f478330125bbd1dd2d5edeb62a1b,LEVEL_07,7,Challax,0x001100F8,0x09249DF8,2,0x001102CC,0x09249FCC,0x09249FD4,0x0914805C,0x09147F90,0x00110340," 0x09249FC4 2624002C addiu $a0, $s1, 44 |  0x09249FC8 26250030 addiu $a1, $s1, 48 | >0x09249FCC 0C0038D7 jal 0x0914805C |  0x09249FD0 C4CCC918 lwc1 $f12, -14056($a2) |  0x09249FD4 C7AC002C lwc1 $f12, 44($sp) |  0x09249FD8 C633002C lwc1 $f19, 44($s1)",VANILLA,WF-010
29b75da10856def5ee975f63890eeac707d56562cf40b4416bd804588547d6dc,LEVEL_07,7,Challax,0x001302C0,0x09269FC0,1,0x0013038C,0x0926A08C,0x0926A094,0x0914805C,0x09147F90,0x00130400," 0x0926A084 24C69FE8 addiu $a2, $a2, -24600 |  0x0926A088 C4CE0004 lwc1 $f14, 4($a2) | >0x0926A08C 0C0038D7 jal 0x0914805C |  0x0926A090 C4CF0008 lwc1 $f15, 8($a2) |  0x0926A094 0C071709 jal 0x092FF924 |  0x0926A098 4600A306 .word 0x4600A306",VANILLA,WF-045
0545985b21e1f620c1938196351aed7a3c1a3a219a57d83a6413541f8e0a3caf,LEVEL_07,7,Challax,0x00130B1C,0x0926A81C,1,0x00130BD4,0x0926A8D4,0x0926A8DC,0x0914805C,0x09147F90,0x00130C48," 0x0926A8CC 24C69FE8 addiu $a2, $a2, -24600 |  0x0926A8D0 C4CE0004 lwc1 $f14, 4($a2) | >0x0926A8D4 0C0038D7 jal 0x0914805C |  0x0926A8D8 C4CF0008 lwc1 $f15, 8($a2) |  0x0926A8DC 0C071709 jal 0x092FF924 |  0x0926A8E0 4600A306 .word 0x4600A306",VANILLA,WF-042
47a07056845b319021baf2d27ae7077582d0e12aab04b91820f7051b3573b54f,LEVEL_07,7,Challax,0x001311E8,0x0926AEE8,1,0x00131444,0x0926B144,0x0926B14C,0x0914805C,0x09147F90,0x001314B8," 0x0926B13C 24C69FE8 addiu $a2, $a2, -24600 |  0x0926B140 C4CE0004 lwc1 $f14, 4($a2) | >0x0926B144 0C0038D7 jal 0x0914805C |  0x0926B148 C4CF0008 lwc1 $f15, 8($a2) |  0x0926B14C C62C00BC lwc1 $f12, 188($s1) |  0x0926B150 4614603E .word 0x4614603E",VANILLA,WF-039
47a07056845b319021baf2d27ae7077582d0e12aab04b91820f7051b3573b54f,LEVEL_07,7,Challax,0x001311E8,0x0926AEE8,2,0x00131A50,0x0926B750,0x0926B758,0x0914805C,0x09147F90,0x00131AC4," 0x0926B748 3C04447A lui $a0, 0x447A |  0x0926B74C 44847800 .word 0x44847800 | >0x0926B750 0C0038D7 jal 0x0914805C |  0x0926B754 02402025 .word 0x02402025 |  0x0926B758 34040001 ori $a0, $zero, 1 |  0x0926B75C A224010C sb $a0, 268($s1)",VANILLA,WF-039
0645f7b05606ef3a65fb05c30cb28b136525070194503caf482f455e63e6112b,LEVEL_07,7,Challax,0x0014F3C8,0x092890C8,1,0x0014F6D8,0x092893D8,0x092893E0,0x0914805C,0x09147F90,0x0014F74C," 0x092893D0 26440018 addiu $a0, $s2, 24 |  0x092893D4 2645001C addiu $a1, $s2, 28 | >0x092893D8 0C0038D7 jal 0x0914805C |  0x092893DC C4EF0008 lwc1 $f15, 8($a3) |  0x092893E0 C66C0010 lwc1 $f12, 16($s3) |  0x092893E4 C64D0014 lwc1 $f13, 20($s2)",VANILLA,WF-016
0645f7b05606ef3a65fb05c30cb28b136525070194503caf482f455e63e6112b,LEVEL_07,7,Challax,0x0014F3C8,0x092890C8,2,0x0014F97C,0x0928967C,0x09289684,0x0914805C,0x09147F90,0x0014F9F0," 0x09289674 26440018 addiu $a0, $s2, 24 |  0x09289678 2645001C addiu $a1, $s2, 28 | >0x0928967C 0C0038D7 jal 0x0914805C |  0x09289680 C4EF0008 lwc1 $f15, 8($a3) |  0x09289684 C64C0018 lwc1 $f12, 24($s2) |  0x09289688 44806800 .word 0x44806800",VANILLA,WF-016
676360ba37e8ae2da7c3a64676d1caab0c2d7184f881c4078e1dd5e576bb1f07,LEVEL_07,7,Challax,0x0015DAE8,0x092977E8,1,0x0015E5DC,0x092982DC,0x092982E4,0x0914805C,0x09147F90,0x0015E650," 0x092982D4 26440014 addiu $a0, $s2, 20 |  0x092982D8 26450018 addiu $a1, $s2, 24 | >0x092982DC 0C0038D7 jal 0x0914805C |  0x092982E0 C4CC4E8C lwc1 $f12, 20108($a2) |  0x092982E4 C64C001C lwc1 $f12, 28($s2) |  0x092982E8 3C04002E lui $a0, 0x002E",VANILLA,WF-052
52b17118958fe65bcd4a650bf54b20448b1b6fb3b00f902fa42465222b9ed269,LEVEL_07,7,Challax,0x00160EB4,0x0929ABB4,1,0x00161050,0x0929AD50,0x0929AD58,0x0914805C,0x09147F90,0x001610C4," 0x0929AD48 C4CD551C lwc1 $f13, 21788($a2) |  0x0929AD4C C4EE0004 lwc1 $f14, 4($a3) | >0x0929AD50 0C0038D7 jal 0x0914805C |  0x0929AD54 C4EF0008 lwc1 $f15, 8($a3) |  0x0929AD58 C64C0008 lwc1 $f12, 8($s2) |  0x0929AD5C 3C053727 lui $a1, 0x3727",VANILLA,WF-049
cda1f243ed3cc3baced794eea6410c47c7b121cbcf47c828c979d88435d7b6b7,LEVEL_07,7,Challax,0x0016FC30,0x092A9930,1,0x0016FC8C,0x092A998C,0x092A9994,0x0914805C,0x09147F90,0x0016FD00," 0x092A9984 2664003C addiu $a0, $s3, 60 |  0x092A9988 26650044 addiu $a1, $s3, 68 | >0x092A998C 0C0038D7 jal 0x0914805C |  0x092A9990 C66F0050 lwc1 $f15, 80($s3) |  0x092A9994 C7AC0020 lwc1 $f12, 32($sp) |  0x092A9998 C64D0030 lwc1 $f13, 48($s2)",VANILLA,WF-006
3b907cd5cc656038144a6afcdafb360ea2f974f6c0162e3889eeb8e4aa74e891,LEVEL_07,7,Challax,0x00192ECC,0x092CCBCC,1,0x00192FDC,0x092CCCDC,0x092CCCE4,0x0914805C,0x09147F90,0x00193050," 0x092CCCD4 2644001C addiu $a0, $s2, 28 |  0x092CCCD8 26450020 addiu $a1, $s2, 32 | >0x092CCCDC 0C0038D7 jal 0x0914805C |  0x092CCCE0 C68F0014 lwc1 $f15, 20($s4) |  0x092CCCE4 C654001C lwc1 $f20, 28($s2) |  0x092CCCE8 C64C0018 lwc1 $f12, 24($s2)",VANILLA,WF-019
3b907cd5cc656038144a6afcdafb360ea2f974f6c0162e3889eeb8e4aa74e891,LEVEL_07,7,Challax,0x00192ECC,0x092CCBCC,2,0x0019325C,0x092CCF5C,0x092CCF64,0x0914805C,0x09147F90,0x001932D0," 0x092CCF54 2644001C addiu $a0, $s2, 28 |  0x092CCF58 26450020 addiu $a1, $s2, 32 | >0x092CCF5C 0C0038D7 jal 0x0914805C |  0x092CCF60 C6CF0014 lwc1 $f15, 20($s6) |  0x092CCF64 C656001C lwc1 $f22, 28($s2) |  0x092CCF68 C64C0018 lwc1 $f12, 24($s2)",VANILLA,WF-019
