module_key,module_index,level,owner_rva,reference_site_rva,reference_site_runtime,target_rva,target_section,reference_kind,value,family_id
LEVEL_07,7,Challax,0x001302C0,0x00130370,0x0926A070,0x002E018C,.data,float32,0.333333343 / 0x3EAAAAAB,WF-045
LEVEL_07,7,Challax,0x001302C0,0x00130380,0x0926A080,0x002B9FE8,.data,float32,0.200000003 / 0x3E4CCCCD,WF-045
LEVEL_07,7,Challax,0x001302C0,0x001305C0,0x0926A2C0,0x002D9D78,.data,float32,0 / 0x00000000,WF-045
LEVEL_07,7,Challax,0x001302C0,0x001308C8,0x0926A5C8,0x002E01D0,.data,float32,0.75 / 0x3F400000,WF-045
LEVEL_07,7,Challax,0x00130B1C,0x00130BB8,0x0926A8B8,0x002E018C,.data,float32,0.333333343 / 0x3EAAAAAB,WF-042
LEVEL_07,7,Challax,0x00130B1C,0x00130BC8,0x0926A8C8,0x002B9FE8,.data,float32,0.200000003 / 0x3E4CCCCD,WF-042
LEVEL_07,7,Challax,0x00130B1C,0x00130E08,0x0926AB08,0x002D9D78,.data,float32,0 / 0x00000000,WF-042
LEVEL_07,7,Challax,0x00130B1C,0x00131184,0x0926AE84,0x002E01D0,.data,float32,0.75 / 0x3F400000,WF-042
LEVEL_07,7,Challax,0x001311E8,0x00131F54,0x0926BC54,0x002E0210,.data,message_or_literal,pAB`,WF-039
LEVEL_07,7,Challax,0x001311E8,0x00131F80,0x0926BC80,0x002E0210,.data,message_or_literal,pAB`,WF-039
LEVEL_07,7,Challax,0x001311E8,0x00131228,0x0926AF28,0x002E0190,.data,float32,1000 / 0x447A0000,WF-039
LEVEL_07,7,Challax,0x001311E8,0x001313B4,0x0926B0B4,0x002D9D78,.data,float32,0 / 0x00000000,WF-039
LEVEL_07,7,Challax,0x001311E8,0x00131428,0x0926B128,0x002E018C,.data,float32,0.333333343 / 0x3EAAAAAB,WF-039
LEVEL_07,7,Challax,0x001311E8,0x00131438,0x0926B138,0x002B9FE8,.data,float32,0.200000003 / 0x3E4CCCCD,WF-039
LEVEL_07,7,Challax,0x001311E8,0x00131544,0x0926B244,0x002E01E4,.data,float32,0 / 0x00000000,WF-039
LEVEL_07,7,Challax,0x001311E8,0x00131B1C,0x0926B81C,0x002E01FC,.data,float32,1 / 0x3F800000,WF-039
LEVEL_07,7,Challax,0x001311E8,0x00131B60,0x0926B860,0x002E0208,.data,float32,2.5 / 0x40200000,WF-039
LEVEL_07,7,Challax,0x001311E8,0x00131B84,0x0926B884,0x002E01E8,.data,float32,26 / 0x41D00000,WF-039
LEVEL_07,7,Challax,0x001311E8,0x00131BDC,0x0926B8DC,0x002E0200,.data,float32,0.25 / 0x3E800000,WF-039
LEVEL_07,7,Challax,0x001311E8,0x00131C8C,0x0926B98C,0x002E01D0,.data,float32,0.75 / 0x3F400000,WF-039
LEVEL_07,7,Challax,0x001311E8,0x00131D04,0x0926BA04,0x002E0204,.data,float32,0.100000001 / 0x3DCCCCCD,WF-039
LEVEL_07,7,Challax,0x001311E8,0x00131EE8,0x0926BBE8,0x002E0214,.data,float32,0.0166666675 / 0x3C888889,WF-039
LEVEL_07,7,Challax,0x001311E8,0x00131F34,0x0926BC34,0x002E020C,.data,float32,15 / 0x41700000,WF-039
LEVEL_07,7,Challax,0x001311E8,0x00131F54,0x0926BC54,0x002E0210,.data,float32,25.6720009 / 0x41CD6042,WF-039
LEVEL_07,7,Challax,0x0014F3C8,0x0014F6C8,0x092893C8,0x002E2B5C,.data,float32,0.100000001 / 0x3DCCCCCD,WF-016
LEVEL_07,7,Challax,0x0015DAE8,0x0015DCF8,0x092979F8,0x002E4E94,.data,float32,0.5 / 0x3F000000,WF-052
LEVEL_07,7,Challax,0x0015DAE8,0x0015DFD4,0x09297CD4,0x002E4EAC,.data,float32,-1 / 0xBF800000,WF-052
LEVEL_07,7,Challax,0x0015DAE8,0x0015DFF4,0x09297CF4,0x002E4EB8,.data,float32,2 / 0x40000000,WF-052
LEVEL_07,7,Challax,0x0015DAE8,0x0015E040,0x09297D40,0x002E4EBC,.data,float32,2 / 0x40000000,WF-052
LEVEL_07,7,Challax,0x0015DAE8,0x0015E0CC,0x09297DCC,0x002E4E98,.data,float32,-1.29999995 / 0xBFA66666,WF-052
LEVEL_07,7,Challax,0x0015DAE8,0x0015E0EC,0x09297DEC,0x002E4EA4,.data,float32,2 / 0x40000000,WF-052
LEVEL_07,7,Challax,0x0015DAE8,0x0015E138,0x09297E38,0x002E4EA8,.data,float32,4.69999981 / 0x40966666,WF-052
LEVEL_07,7,Challax,0x0015DAE8,0x0015E1A8,0x09297EA8,0x002E4EC0,.data,float32,0.0500000007 / 0x3D4CCCCD,WF-052
LEVEL_07,7,Challax,0x0015DAE8,0x0015E1C0,0x09297EC0,0x002E4EC4,.data,float32,0.100000001 / 0x3DCCCCCD,WF-052
LEVEL_07,7,Challax,0x0015DAE8,0x0015E200,0x09297F00,0x002E4EDC,.data,float32,0 / 0x00000000,WF-052
LEVEL_07,7,Challax,0x0015DAE8,0x0015E230,0x09297F30,0x002E4ED4,.data,float32,0.200000003 / 0x3E4CCCCD,WF-052
LEVEL_07,7,Challax,0x0015DAE8,0x0015E25C,0x09297F5C,0x002E4ED8,.data,float32,0 / 0x00000000,WF-052
LEVEL_07,7,Challax,0x0015DAE8,0x0015E288,0x09297F88,0x002E4EC8,.data,float32,1 / 0x3F800000,WF-052
LEVEL_07,7,Challax,0x0015DAE8,0x0015E2B4,0x09297FB4,0x002E4E90,.data,float32,0.00300000003 / 0x3B449BA6,WF-052
LEVEL_07,7,Challax,0x0015DAE8,0x0015E2C8,0x09297FC8,0x002E4ECC,.data,float32,90.0017929 / 0x42B400EB,WF-052
LEVEL_07,7,Challax,0x0015DAE8,0x0015E2D4,0x09297FD4,0x002E4ED0,.data,float32,15.0002985 / 0x41700139,WF-052
LEVEL_07,7,Challax,0x0015DAE8,0x0015E548,0x09298248,0x002E4E88,.data,float32,6 / 0x40C00000,WF-052
LEVEL_07,7,Challax,0x0015DAE8,0x0015E5C4,0x092982C4,0x002B9FE8,.data,float32,0.200000003 / 0x3E4CCCCD,WF-052
LEVEL_07,7,Challax,0x0015DAE8,0x0015E5E0,0x092982E0,0x002E4E8C,.data,float32,0.0333333351 / 0x3D088889,WF-052
LEVEL_07,7,Challax,0x0015DAE8,0x0015E71C,0x0929841C,0x002E4E80,.data,float32,0.100000001 / 0x3DCCCCCD,WF-052
LEVEL_07,7,Challax,0x00160EB4,0x00161048,0x0929AD48,0x002E551C,.data,float32,0.200000003 / 0x3E4CCCCD,WF-049
LEVEL_07,7,Challax,0x00160EB4,0x00161334,0x0929B034,0x002E54A0,.data,float32,12 / 0x41400000,WF-049
LEVEL_07,7,Challax,0x00160EB4,0x00161348,0x0929B048,0x002E54A4,.data,float32,52 / 0x42500000,WF-049
LEVEL_07,7,Challax,0x0016FC30,0x0017007C,0x092A9D7C,0x002E6E64,.data,float32,20 / 0x41A00000,WF-006
LEVEL_07,7,Challax,0x0019B740,0x0019B858,0x092D5558,0x002EA520,.data,message_or_literal,333?b,WF-012
LEVEL_07,7,Challax,0x0019B740,0x0019B858,0x092D5558,0x002EA520,.data,float32,0.0111111123 / 0x3C360B62,WF-012
LEVEL_08,8,Dayni Moon,0x0000E934,0x0000E984,0x09148684,0x002E8ED8,.data,message_or_literal,L?333,WF-020
LEVEL_08,8,Dayni Moon,0x0000E934,0x0000E984,0x09148684,0x002E8ED8,.data,float32,-0.699999988 / 0xBF333333,WF-020
LEVEL_08,8,Dayni Moon,0x0000E934,0x0000E9E8,0x091486E8,0x002E8EDC,.data,float32,0.251327425 / 0x3E80ADFD,WF-020
LEVEL_08,8,Dayni Moon,0x00011138,0x00011300,0x0914B000,0x00309060,.data,float32,0 / 0x00000000,WF-015
LEVEL_08,8,Dayni Moon,0x0002932C,0x00029368,0x09163068,0x002EE754,.data,float32,0.0333333351 / 0x3D088889,WF-014
LEVEL_08,8,Dayni Moon,0x0002932C,0x0002939C,0x0916309C,0x002EE74C,.data,float32,0.150000006 / 0x3E19999A,WF-014
LEVEL_08,8,Dayni Moon,0x0002932C,0x000293B0,0x091630B0,0x002EE750,.data,float32,1 / 0x3F800000,WF-014
LEVEL_08,8,Dayni Moon,0x0002BBB4,0x0002BBF0,0x091658F0,0x002EE79C,.data,float32,0.0333333351 / 0x3D088889,WF-017
LEVEL_08,8,Dayni Moon,0x0002BBB4,0x0002BC34,0x09165934,0x002EE7A0,.data,float32,1 / 0x3F800000,WF-017
LEVEL_08,8,Dayni Moon,0x0002BBB4,0x0002BF24,0x09165C24,0x002EE794,.data,float32,0.400000006 / 0x3ECCCCCD,WF-017
LEVEL_08,8,Dayni Moon,0x0002CC70,0x0002D120,0x09166E20,0x002EE7BC,.data,float32,0.400000006 / 0x3ECCCCCD,WF-022
LEVEL_08,8,Dayni Moon,0x00030ABC,0x00030AE8,0x0916A7E8,0x002EEC3C,.data,float32,0.100000001 / 0x3DCCCCCD,WF-023
LEVEL_08,8,Dayni Moon,0x00030ABC,0x00030B18,0x0916A818,0x002EEC30,.data,float32,0.0500000007 / 0x3D4CCCCD,WF-023
LEVEL_08,8,Dayni Moon,0x00030ABC,0x00030B5C,0x0916A85C,0x002EEC40,.data,float32,-0.195999995 / 0xBE48B439,WF-023
LEVEL_08,8,Dayni Moon,0x00030ABC,0x00030C00,0x0916A900,0x00309060,.data,float32,0 / 0x00000000,WF-023
LEVEL_08,8,Dayni Moon,0x00030ABC,0x00030CA0,0x0916A9A0,0x002EEC44,.data,float32,0.330000013 / 0x3EA8F5C3,WF-023
LEVEL_08,8,Dayni Moon,0x0004F350,0x0004F57C,0x0918927C,0x002EF5F8,.data,float32,0.100000001 / 0x3DCCCCCD,WF-001
LEVEL_08,8,Dayni Moon,0x0004F350,0x0004F708,0x09189408,0x002EF5FC,.data,float32,1.5 / 0x3FC00000,WF-001
LEVEL_08,8,Dayni Moon,0x0004F350,0x0004F8DC,0x091895DC,0x002EEDC8,.data,float32,0.0799999982 / 0x3DA3D70A,WF-001
LEVEL_08,8,Dayni Moon,0x0004F350,0x0004F9E0,0x091896E0,0x002EF5C8,.data,float32,-0.00300000003 / 0xBB449BA6,WF-001
LEVEL_08,8,Dayni Moon,0x000532F0,0x000533F8,0x0918D0F8,0x002EF664,.data,float32,30.000597 / 0x41F00139,WF-003
LEVEL_08,8,Dayni Moon,0x000532F0,0x0005353C,0x0918D23C,0x002EF624,.data,float32,0.200000003 / 0x3E4CCCCD,WF-003
LEVEL_08,8,Dayni Moon,0x000532F0,0x00053544,0x0918D244,0x002EF628,.data,float32,0.400000006 / 0x3ECCCCCD,WF-003
LEVEL_08,8,Dayni Moon,0x000532F0,0x00053554,0x0918D254,0x002EF62C,.data,float32,0.800000012 / 0x3F4CCCCD,WF-003
LEVEL_08,8,Dayni Moon,0x000532F0,0x00053598,0x0918D298,0x002EF630,.data,float32,0.100000001 / 0x3DCCCCCD,WF-003
LEVEL_08,8,Dayni Moon,0x000532F0,0x000535A0,0x0918D2A0,0x002EF634,.data,float32,0.200000003 / 0x3E4CCCCD,WF-003
LEVEL_08,8,Dayni Moon,0x000532F0,0x000535B4,0x0918D2B4,0x002EF638,.data,float32,0.400000006 / 0x3ECCCCCD,WF-003
LEVEL_08,8,Dayni Moon,0x000532F0,0x00053848,0x0918D548,0x002EF63C,.data,float32,0.0500000007 / 0x3D4CCCCD,WF-003
LEVEL_08,8,Dayni Moon,0x000532F0,0x00053A0C,0x0918D70C,0x002EF6FC,.data,float32,0 / 0x00000000,WF-003
LEVEL_08,8,Dayni Moon,0x000532F0,0x00053CAC,0x0918D9AC,0x002EF658,.data,float32,1 / 0x3F800000,WF-003
LEVEL_08,8,Dayni Moon,0x000532F0,0x00053CD4,0x0918D9D4,0x002EF6B8,.data,float32,0 / 0x00000000,WF-003
LEVEL_08,8,Dayni Moon,0x000532F0,0x00054104,0x0918DE04,0x002EF6E4,.data,float32,0.800000012 / 0x3F4CCCCD,WF-003
LEVEL_08,8,Dayni Moon,0x000532F0,0x000541D4,0x0918DED4,0x002EF6BC,.data,float32,0.75 / 0x3F400000,WF-003
LEVEL_08,8,Dayni Moon,0x0005B6E0,0x0005B6E8,0x091953E8,0x002EFA58,.data,float32,0.400000006 / 0x3ECCCCCD,WF-004
LEVEL_08,8,Dayni Moon,0x0005B6E0,0x0005B6F0,0x091953F0,0x002EFA5C,.data,float32,0.300000012 / 0x3E99999A,WF-004
LEVEL_08,8,Dayni Moon,0x0005B6E0,0x0005B6FC,0x091953FC,0x002EFA60,.data,float32,0.100000001 / 0x3DCCCCCD,WF-004
LEVEL_08,8,Dayni Moon,0x000AAF58,0x000AAFB4,0x091E4CB4,0x002FB228,.data,float32,0.00999999978 / 0x3C23D70A,WF-028
LEVEL_08,8,Dayni Moon,0x000AAF58,0x000AAFD0,0x091E4CD0,0x002FB22C,.data,float32,0.200000003 / 0x3E4CCCCD,WF-028
LEVEL_08,8,Dayni Moon,0x00117650,0x001176A8,0x092513A8,0x0030BEFC,.data,float32,0.200000003 / 0x3E4CCCCD,WF-008
LEVEL_08,8,Dayni Moon,0x00117650,0x00117794,0x09251494,0x00309060,.data,float32,0 / 0x00000000,WF-008
LEVEL_08,8,Dayni Moon,0x0011786C,0x00117928,0x09251628,0x0030BEFC,.data,float32,0.200000003 / 0x3E4CCCCD,WF-009
LEVEL_08,8,Dayni Moon,0x0011786C,0x00117A20,0x09251720,0x00309060,.data,float32,0 / 0x00000000,WF-009
LEVEL_08,8,Dayni Moon,0x0011786C,0x00117B00,0x09251800,0x0030BDA8,.data,float32,60 / 0x42700000,WF-009
LEVEL_08,8,Dayni Moon,0x00117B34,0x00117B8C,0x0925188C,0x0030BD90,.data,message_or_literal,>EDD?,WF-007
LEVEL_08,8,Dayni Moon,0x00117B34,0x00117B70,0x09251870,0x0030BEF0,.data,float32,0.0199999996 / 0x3CA3D70A,WF-007
LEVEL_08,8,Dayni Moon,0x00117B34,0x00117B8C,0x0925188C,0x0030BD90,.data,float32,0.76666671 / 0x3F444445,WF-007
LEVEL_08,8,Dayni Moon,0x00117B34,0x00117BFC,0x092518FC,0x0030BEFC,.data,float32,0.200000003 / 0x3E4CCCCD,WF-007
LEVEL_08,8,Dayni Moon,0x00117B34,0x00117CE8,0x092519E8,0x00309060,.data,float32,0 / 0x00000000,WF-007
LEVEL_08,8,Dayni Moon,0x00117B34,0x00117D54,0x09251A54,0x0030BDA0,.data,float32,0.214570001 / 0x3E5BB83D,WF-007
LEVEL_08,8,Dayni Moon,0x00117B34,0x00117DA8,0x09251AA8,0x0030BD9C,.data,float32,0.5 / 0x3F000000,WF-007
LEVEL_08,8,Dayni Moon,0x0011A500,0x0011A5FC,0x092542FC,0x0030BD90,.data,message_or_literal,>EDD?,WF-010
LEVEL_08,8,Dayni Moon,0x0011A500,0x0011A6D8,0x092543D8,0x0030BD90,.data,message_or_literal,>EDD?,WF-010
LEVEL_08,8,Dayni Moon,0x0011A500,0x0011A5D4,0x092542D4,0x0030BD94,.data,float32,3 / 0x40400000,WF-010
LEVEL_08,8,Dayni Moon,0x0011A500,0x0011A5EC,0x092542EC,0x0030BEF0,.data,float32,0.0199999996 / 0x3CA3D70A,WF-010
LEVEL_08,8,Dayni Moon,0x0011A500,0x0011A5FC,0x092542FC,0x0030BD90,.data,float32,0.76666671 / 0x3F444445,WF-010
LEVEL_08,8,Dayni Moon,0x0011A500,0x0011A7CC,0x092544CC,0x0030BD98,.data,float32,0.300000012 / 0x3E99999A,WF-010
LEVEL_08,8,Dayni Moon,0x0011A500,0x0011A80C,0x0925450C,0x0030BDA0,.data,float32,0.214570001 / 0x3E5BB83D,WF-010
LEVEL_08,8,Dayni Moon,0x0011A500,0x0011A874,0x09254574,0x0030BD9C,.data,float32,0.5 / 0x3F000000,WF-010
LEVEL_08,8,Dayni Moon,0x0012F220,0x0012F340,0x09269040,0x0030DD98,.data,float32,0.200000003 / 0x3E4CCCCD,WF-026
LEVEL_08,8,Dayni Moon,0x0012F220,0x0012F388,0x09269088,0x0030DDA0,.data,float32,0.150000006 / 0x3E19999A,WF-026
LEVEL_08,8,Dayni Moon,0x0012F220,0x0012F42C,0x0926912C,0x00309060,.data,float32,0 / 0x00000000,WF-026
LEVEL_08,8,Dayni Moon,0x0012F220,0x0012F56C,0x0926926C,0x0030DD9C,.data,float32,0.300000012 / 0x3E99999A,WF-026
LEVEL_08,8,Dayni Moon,0x0012F608,0x0012F728,0x09269428,0x0030DD98,.data,float32,0.200000003 / 0x3E4CCCCD,WF-025
LEVEL_08,8,Dayni Moon,0x0012F608,0x0012F784,0x09269484,0x0030DDA0,.data,float32,0.150000006 / 0x3E19999A,WF-025
LEVEL_08,8,Dayni Moon,0x0016D768,0x0016D824,0x092A7524,0x00314F68,.data,float32,0.100000001 / 0x3DCCCCCD,WF-041
LEVEL_08,8,Dayni Moon,0x0016D768,0x0016D840,0x092A7540,0x00314F60,.data,float32,0.5 / 0x3F000000,WF-041
LEVEL_08,8,Dayni Moon,0x0016D768,0x0016D858,0x092A7558,0x00314F64,.data,float32,7.75 / 0x40F80000,WF-041
LEVEL_08,8,Dayni Moon,0x00171748,0x00171798,0x092AB498,0x00315530,.data,float32,164.742004 / 0x4324BDF4,WF-038
LEVEL_08,8,Dayni Moon,0x00171748,0x001717D8,0x092AB4D8,0x00315748,.data,float32,0.174532935 / 0x3E32B8C3,WF-038
LEVEL_08,8,Dayni Moon,0x00171748,0x0017184C,0x092AB54C,0x00315728,.data,float32,0.0174532942 / 0x3C8EFA36,WF-038
LEVEL_08,8,Dayni Moon,0x00171748,0x00171880,0x092AB580,0x0031572C,.data,float32,0.0199999996 / 0x3CA3D70A,WF-038
LEVEL_08,8,Dayni Moon,0x00171748,0x001718F8,0x092AB5F8,0x00315744,.data,float32,13 / 0x41500000,WF-038
LEVEL_08,8,Dayni Moon,0x00171748,0x00171904,0x092AB604,0x00315738,.data,float32,0.0199999996 / 0x3CA3D70A,WF-038
LEVEL_08,8,Dayni Moon,0x00171748,0x00171AF8,0x092AB7F8,0x00315560,.data,float32,32 / 0x42000000,WF-038
LEVEL_08,8,Dayni Moon,0x00173114,0x00173284,0x092ACF84,0x00315648,.data,message_or_literal,pBfff?,WF-054
LEVEL_08,8,Dayni Moon,0x00173114,0x00173158,0x092ACE58,0x00315630,.data,float32,4 / 0x40800000,WF-054
LEVEL_08,8,Dayni Moon,0x00173114,0x0017316C,0x092ACE6C,0x00315634,.data,float32,0.0599999987 / 0x3D75C28F,WF-054
LEVEL_08,8,Dayni Moon,0x00173114,0x00173188,0x092ACE88,0x00315640,.data,float32,1.50000012 / 0x3FC00001,WF-054
LEVEL_08,8,Dayni Moon,0x00173114,0x001731D0,0x092ACED0,0x00315654,.data,float32,0.75 / 0x3F400000,WF-054
LEVEL_08,8,Dayni Moon,0x00173114,0x001731E8,0x092ACEE8,0x00315658,.data,float32,10 / 0x41200000,WF-054
LEVEL_08,8,Dayni Moon,0x00173114,0x00173238,0x092ACF38,0x00315644,.data,float32,60 / 0x42700000,WF-054
LEVEL_08,8,Dayni Moon,0x00173114,0x0017326C,0x092ACF6C,0x0031564C,.data,float32,0 / 0x00000000,WF-054
LEVEL_08,8,Dayni Moon,0x00173114,0x00173278,0x092ACF78,0x00315650,.data,float32,0.5 / 0x3F000000,WF-054
LEVEL_08,8,Dayni Moon,0x00173114,0x00173284,0x092ACF84,0x00315648,.data,float32,0.899999976 / 0x3F666666,WF-054
LEVEL_08,8,Dayni Moon,0x00173114,0x00173300,0x092AD000,0x0031565C,.data,float32,1 / 0x3F800000,WF-054
LEVEL_08,8,Dayni Moon,0x00173114,0x0017336C,0x092AD06C,0x0031566C,.data,float32,0.100000001 / 0x3DCCCCCD,WF-054
LEVEL_08,8,Dayni Moon,0x00173764,0x00173834,0x092AD534,0x00315684,.data,message_or_literal,>gff?,WF-040
LEVEL_08,8,Dayni Moon,0x00173764,0x001738C8,0x092AD5C8,0x00315684,.data,message_or_literal,>gff?,WF-040
LEVEL_08,8,Dayni Moon,0x00173764,0x00173908,0x092AD608,0x00315684,.data,message_or_literal,>gff?,WF-040
LEVEL_08,8,Dayni Moon,0x00173764,0x001737F8,0x092AD4F8,0x00315634,.data,float32,0.0599999987 / 0x3D75C28F,WF-040
LEVEL_08,8,Dayni Moon,0x00173764,0x00173834,0x092AD534,0x00315684,.data,float32,0.900000036 / 0x3F666667,WF-040
LEVEL_08,8,Dayni Moon,0x00173764,0x00173848,0x092AD548,0x00315610,.data,float32,27 / 0x41D80000,WF-040
LEVEL_08,8,Dayni Moon,0x00173764,0x00173878,0x092AD578,0x00315578,.data,float32,0.150000006 / 0x3E19999A,WF-040
LEVEL_08,8,Dayni Moon,0x00173764,0x001738BC,0x092AD5BC,0x00315698,.data,float32,30 / 0x41F00000,WF-040
LEVEL_08,8,Dayni Moon,0x00173764,0x001738D0,0x092AD5D0,0x0030EA30,.data,float32,0.166666672 / 0x3E2AAAAB,WF-040
LEVEL_08,8,Dayni Moon,0x00173764,0x00173920,0x092AD620,0x003156AC,.data,float32,0 / 0x00000000,WF-040
LEVEL_08,8,Dayni Moon,0x00173AD0,0x00173BE8,0x092AD8E8,0x00315578,.data,float32,0.150000006 / 0x3E19999A,WF-035
LEVEL_08,8,Dayni Moon,0x00173AD0,0x00173CE4,0x092AD9E4,0x003155B4,.data,float32,0.99000001 / 0x3F7D70A4,WF-035
LEVEL_08,8,Dayni Moon,0x00173AD0,0x00173D5C,0x092ADA5C,0x003155B8,.data,float32,2.5 / 0x40200000,WF-035
LEVEL_08,8,Dayni Moon,0x00173AD0,0x00173D64,0x092ADA64,0x003155BC,.data,float32,0.0199999996 / 0x3CA3D70A,WF-035
LEVEL_08,8,Dayni Moon,0x00173AD0,0x00173D84,0x092ADA84,0x003155CC,.data,float32,0.0399999991 / 0x3D23D70A,WF-035
LEVEL_08,8,Dayni Moon,0x00173AD0,0x00173E18,0x092ADB18,0x00315530,.data,float32,164.742004 / 0x4324BDF4,WF-035
LEVEL_08,8,Dayni Moon,0x00173AD0,0x00173E38,0x092ADB38,0x00315744,.data,float32,13 / 0x41500000,WF-035
LEVEL_08,8,Dayni Moon,0x00173AD0,0x00173ED4,0x092ADBD4,0x00315574,.data,float32,3 / 0x40400000,WF-035
LEVEL_08,8,Dayni Moon,0x00173AD0,0x00173F10,0x092ADC10,0x003155D8,.data,float32,0.970000029 / 0x3F7851EC,WF-035
LEVEL_08,8,Dayni Moon,0x00173AD0,0x0017410C,0x092ADE0C,0x003155E4,.data,float32,-5 / 0xC0A00000,WF-035
LEVEL_08,8,Dayni Moon,0x00173AD0,0x00174114,0x092ADE14,0x003155F0,.data,float32,5 / 0x40A00000,WF-035
LEVEL_08,8,Dayni Moon,0x0018C114,0x0018C560,0x092C6260,0x00317FDC,.data,float32,20 / 0x41A00000,WF-006
LEVEL_08,8,Dayni Moon,0x001C4DD8,0x001C4EF0,0x092FEBF0,0x0031C7C0,.data,message_or_literal,333?b,WF-012
LEVEL_08,8,Dayni Moon,0x001C4DD8,0x001C4EF0,0x092FEBF0,0x0031C7C0,.data,float32,0.0111111123 / 0x3C360B62,WF-012
LEVEL_09,9,Inside Clank,0x00027D78,0x00027DB4,0x09161AB4,0x0029A424,.data,float32,0.0333333351 / 0x3D088889,WF-014
LEVEL_09,9,Inside Clank,0x00027D78,0x00027DE8,0x09161AE8,0x0029A41C,.data,float32,0.150000006 / 0x3E19999A,WF-014
LEVEL_09,9,Inside Clank,0x00027D78,0x00027DFC,0x09161AFC,0x0029A420,.data,float32,1 / 0x3F800000,WF-014
LEVEL_09,9,Inside Clank,0x00046DB8,0x00046FE4,0x09180CE4,0x0029AE60,.data,float32,0.100000001 / 0x3DCCCCCD,WF-001
LEVEL_09,9,Inside Clank,0x00046DB8,0x00047170,0x09180E70,0x0029AE64,.data,float32,1.5 / 0x3FC00000,WF-001
LEVEL_09,9,Inside Clank,0x00046DB8,0x00047344,0x09181044,0x0029A630,.data,float32,0.0799999982 / 0x3DA3D70A,WF-001
LEVEL_09,9,Inside Clank,0x00046DB8,0x00047448,0x09181148,0x0029AE30,.data,float32,-0.00300000003 / 0xBB449BA6,WF-001
LEVEL_09,9,Inside Clank,0x0004AD58,0x0004AE60,0x09184B60,0x0029AECC,.data,float32,30.000597 / 0x41F00139,WF-003
LEVEL_09,9,Inside Clank,0x0004AD58,0x0004AFA4,0x09184CA4,0x0029AE8C,.data,float32,0.200000003 / 0x3E4CCCCD,WF-003
LEVEL_09,9,Inside Clank,0x0004AD58,0x0004AFAC,0x09184CAC,0x0029AE90,.data,float32,0.400000006 / 0x3ECCCCCD,WF-003
LEVEL_09,9,Inside Clank,0x0004AD58,0x0004AFBC,0x09184CBC,0x0029AE94,.data,float32,0.800000012 / 0x3F4CCCCD,WF-003
LEVEL_09,9,Inside Clank,0x0004AD58,0x0004B000,0x09184D00,0x0029AE98,.data,float32,0.100000001 / 0x3DCCCCCD,WF-003
LEVEL_09,9,Inside Clank,0x0004AD58,0x0004B008,0x09184D08,0x0029AE9C,.data,float32,0.200000003 / 0x3E4CCCCD,WF-003
LEVEL_09,9,Inside Clank,0x0004AD58,0x0004B01C,0x09184D1C,0x0029AEA0,.data,float32,0.400000006 / 0x3ECCCCCD,WF-003
LEVEL_09,9,Inside Clank,0x0004AD58,0x0004B2B0,0x09184FB0,0x0029AEA4,.data,float32,0.0500000007 / 0x3D4CCCCD,WF-003
LEVEL_09,9,Inside Clank,0x0004AD58,0x0004B474,0x09185174,0x0029AF64,.data,float32,0 / 0x00000000,WF-003
LEVEL_09,9,Inside Clank,0x0004AD58,0x0004B714,0x09185414,0x0029AEC0,.data,float32,1 / 0x3F800000,WF-003
LEVEL_09,9,Inside Clank,0x0004AD58,0x0004B73C,0x0918543C,0x0029AF20,.data,float32,0 / 0x00000000,WF-003
LEVEL_09,9,Inside Clank,0x0004AD58,0x0004BB6C,0x0918586C,0x0029AF4C,.data,float32,0.800000012 / 0x3F4CCCCD,WF-003
LEVEL_09,9,Inside Clank,0x0004AD58,0x0004BC3C,0x0918593C,0x0029AF24,.data,float32,0.75 / 0x3F400000,WF-003
LEVEL_09,9,Inside Clank,0x00053148,0x00053150,0x0918CE50,0x0029B2C0,.data,float32,0.400000006 / 0x3ECCCCCD,WF-004
LEVEL_09,9,Inside Clank,0x00053148,0x00053158,0x0918CE58,0x0029B2C4,.data,float32,0.300000012 / 0x3E99999A,WF-004
LEVEL_09,9,Inside Clank,0x00053148,0x00053164,0x0918CE64,0x0029B2C8,.data,float32,0.100000001 / 0x3DCCCCCD,WF-004
LEVEL_09,9,Inside Clank,0x00104CA0,0x00104CF8,0x0923E9F8,0x002B71DC,.data,float32,0.200000003 / 0x3E4CCCCD,WF-008
LEVEL_09,9,Inside Clank,0x00104CA0,0x00104DE4,0x0923EAE4,0x002B45A8,.data,float32,0 / 0x00000000,WF-008
LEVEL_09,9,Inside Clank,0x00104EBC,0x00104F78,0x0923EC78,0x002B71DC,.data,float32,0.200000003 / 0x3E4CCCCD,WF-009
LEVEL_09,9,Inside Clank,0x00104EBC,0x00105070,0x0923ED70,0x002B45A8,.data,float32,0 / 0x00000000,WF-009
LEVEL_09,9,Inside Clank,0x00104EBC,0x00105150,0x0923EE50,0x002B7088,.data,float32,60 / 0x42700000,WF-009
LEVEL_09,9,Inside Clank,0x00105184,0x001051DC,0x0923EEDC,0x002B7070,.data,message_or_literal,>EDD?,WF-007
LEVEL_09,9,Inside Clank,0x00105184,0x001051C0,0x0923EEC0,0x002B71D0,.data,float32,0.0199999996 / 0x3CA3D70A,WF-007
LEVEL_09,9,Inside Clank,0x00105184,0x001051DC,0x0923EEDC,0x002B7070,.data,float32,0.76666671 / 0x3F444445,WF-007
