owner_signature_sha256,module_key,module_index,level,owner_rva,owner_runtime,function_end_rva_estimate,function_size_bytes_estimate,boundary_evidence,owner_assignment_status,full_normalized_sha256,wrapper_call_count,incoming_direct_calls,instruction_count,direct_call_count,fp_arithmetic_count,fp_compare_count,fp_memory_count,branch_count,backward_branch_count,return_site_count,exact_object_descriptors,object_ancestors_depth_le_3,symbolic_names,source_paths,same_function_patch_count,same_function_patch_layers,same_function_patch_mechanics,referenced_float32,embedded_float_high_halves,direct_internal_callees,direct_imports,family_id
58f2bd5ffbf92ac1ca556acd08584b07135c2160af2270bff3e09b8ff74d1da8,LEVEL_08,8,Dayni Moon,0x00173764,0x092AD464,0x00173AD0,876,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,6cc948535d25d6b141db4ec75d51584b7fe902838fb34cb53557d9af558a72a7,2,1,219,14,40,7,52,15,0,1,,LunaBoss@1,,,0,,,0.0599999987@0x00315634; 0.900000036@0x00315684; 27@0x00315610; 0.150000006@0x00315578; 30@0x00315698; 0.166666672@0x0030EA30; 0@0x003156AC,9.954e-06; -1; 2,0x0000E3B8; 0x00072260; 0x0007CF94; 0x0007D154; 0x00135218; 0x00135244; 0x0016FE64; 0x00171570; 0x001741F8; 0x001BD470; 0x001BD490; MOBY_BlendMobyAnim,,WF-040
f1cc695fe649ce19b5cc47f5d02319aebc6fe39e30cb944077d7a1798d9d0b19,LEVEL_08,8,Dayni Moon,0x00173AD0,0x092AD7D0,0x001741F8,1832,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,615c6b7b4bf73383a1e6926ba8c2214023c7fb284c74329dac0f4aa514437b54,4,1,458,27,66,9,92,29,2,1,,LunaBoss@1,,,0,,,0.150000006@0x00315578; 0.99000001@0x003155B4; 2.5@0x003155B8; 0.0199999996@0x003155BC; 0.0399999991@0x003155CC; 164.742004@0x00315530; 13@0x00315744; 3@0x00315574; 0.970000029@0x003155D8; -5@0x003155E4; 5@0x003155F0,2.38e-07; 0.5; -1; 1; 8,0x00000E7C; 0x00002594; 0x00002B50; 0x00002C70; 0x00002CC8; 0x0000E3B8; 0x0000E6E8; 0x00022A9C; 0x00036028; 0x00071AEC; 0x00072260; 0x00074AD4; 0x00092430; 0x000AB5E0; 0x000F85A0; 0x001001B8; 0x00101788; 0x00102174; 0x0016FC78; 0x001741F8; 0x001E428C; MOBY_BlendMobyAnim; MOBY_RegisterDrawCallback,,WF-035
cda1f243ed3cc3baced794eea6410c47c7b121cbcf47c828c979d88435d7b6b7,LEVEL_08,8,Dayni Moon,0x0018C114,0x092C5E14,0x0018C574,1120,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,a162c180b97766c8e013c1cc4762de9583fee09029f080cc935289c33e2e9a99,1,1,280,10,54,4,110,10,0,2,,Polarizer@1,,,0,,,20@0x00317FDC,2.38e-07; 0.099609375; 1,0x0000E3B8; 0x0001A4C0; 0x00100D54; 0x00104A24; 0x0018B3A0; 0x0018B5BC; 0x001E428C,,WF-006
3b907cd5cc656038144a6afcdafb360ea2f974f6c0162e3889eeb8e4aa74e891,LEVEL_08,8,Dayni Moon,0x001B3938,0x092ED638,0x001B3FC8,1680,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,0f99911a5c033f2b70058ecdbc7dea582a6d278ee9ba83d31cb092c0785ab2b2,2,0,420,20,22,12,52,55,0,1,TriggeredDoor,TriggeredDoor@0,,,0,,,,8,0x00002610; 0x0000E3B8; 0x00022E48; 0x00022EBC; 0x00022EF0; 0x00073D58; 0x00074AD4; 0x0007960C; 0x00092430; 0x0015A8B8; 0x001B33F8; 0x001B3818; MOBY_DestroyMoby,,WF-019
4f3d3c79217e7c044187dd74de1846b5567bcf0b2fc562ada0faa98f6b3aac18,LEVEL_08,8,Dayni Moon,0x001C4DD8,0x092FEAD8,0x001C4FE4,524,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,15e3b3f74ee4e882fe744fb31ab81a740ea05f4f014255975c6da960df284c68,1,2,131,6,5,0,16,15,0,1,,MutantCow@2; MutantMadCow@2; AgentOfDoom@3,,,0,,,0.0111111123@0x0031C7C0,,0x0000E3B8; 0x001014C4; 0x001C5078; 0x001C52C0; 0x001C5950; 0x001C6174,,WF-012
ef8ce773c105cac024df4f5419052a7e0f7839ec6fc98bfb101f0c2adf2ff27d,LEVEL_08,8,Dayni Moon,0x001C552C,0x092FF22C,0x001C5718,492,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,d7a1cb82119982cad7ad12afce039da3c738f35b40843bca7313974d08ef3619,2,2,123,4,46,2,31,3,0,1,,AgentOfDoom@3,,,0,,,,2.38e-07; 1,0x0000E3B8; 0x001014C4; 0x001E428C,,WF-011
0de1954f42fe210579d79a0be5f187d13dfc24a29256ecfea2cd306b3a6c1546,LEVEL_09,9,Inside Clank,0x0000E4F4,0x091481F4,0x0000E584,144,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,b15c21ba77af087041f54499d4f786ae964384dc62d8535ce630d7b882836992,3,3,36,3,0,0,12,0,0,1,,ExplosiveBee@3,,,0,,,,,0x0000E35C,,WF-005
82989a6c4eecfb1fd80f59b58fa5d389533ed73d0be2863bb998cf157d578327,LEVEL_09,9,Inside Clank,0x0000E584,0x09148284,0x0000E5F8,116,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,fa568b0f45cbf737d1d8d93cf1ca9f0a6b3a7cd72e3d26ac80587f0a5757f1e9,2,2,29,2,0,0,8,0,0,1,,,,,0,,,,,0x0000E35C,,WF-018
79a53dd581d4d0841d3dba3fd01f10e49941c5aef283405a13b839bf117a9831,LEVEL_09,9,Inside Clank,0x0000E7DC,0x091484DC,0x0000E8D8,252,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,c433fb62553f43aa247249c01d88a1e4be80155cfc662ad06fe48aeb43c27d78,2,5,63,3,12,1,21,2,0,1,,ElectroSoldier01@2; NanoBot@2; ShockSoldier01@2,,,0,,,,2.38e-07; 1,0x0000E35C; 0x00192014,,WF-013
04dfbfd0e8658f0836f0e5363b70ea615481b1beeaceecab7571875f452a1101,LEVEL_09,9,Inside Clank,0x00027D78,0x09161A78,0x00027ED8,352,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,0f8c862140d79a4a7fef2461086ce14efeed3a144923beadddf29e62ef6960ba,3,1,88,4,17,4,23,6,0,1,,ElectroSoldier01@2; NanoBot@2; ShockSoldier01@3,,,0,,,0.0333333351@0x0029A424; 0.150000006@0x0029A41C; 1@0x0029A420,,0x0000E35C; 0x001A168C,,WF-014
24a2ff0a1557a72e167a4c96b6f9c801d44d4cba5af921ba5669a4084a8edf49,LEVEL_09,9,Inside Clank,0x00046A20,0x09180720,0x00046DB8,920,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,5f8e71e3b828c450c1290be991bf4e8f9861675cc18d71918c8541237a5d8da5,1,10,230,6,70,8,80,13,0,1,,,,,0,,,,2.38e-07; 9.9659e-05; 0.000999451; 0.016967773; 0.099609375; 0.298828125; 1; 1.5703125; 3.109375,0x0000E35C; 0x0000E3DC; 0x000EE360; 0x000EF6A4; 0x00191144,,WF-002
2f3e3c8d94815007925ad67e5ba4c86300ecf57cf262105869a43d99ee6ad1fb,LEVEL_09,9,Inside Clank,0x00046DB8,0x09180AB8,0x00047794,2524,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,2e613bd354caaddaedd25cfa26060bf36515a4d5489ddea1fee3b574a0bab353,3,1,631,52,96,14,122,53,2,1,,,,,0,,,0.100000001@0x0029AE60; 1.5@0x0029AE64; 0.0799999982@0x0029A630; -0.00300000003@0x0029AE30,2.38e-07; 0.033203125; 0.125; 0.149414062; 0.19921875; 0.33203125; 0.3984375; 0.5; 0.6640625; 0.83203125; 1; 1.5,0x0000E35C; 0x0002F6C0; 0x00032948; 0x00032998; 0x0003EA24; 0x000458E0; 0x00045C2C; 0x00045D58; 0x0004618C; 0x0004627C; 0x00046418; 0x00046458; 0x000464B8; 0x00046A20; 0x00058A58; 0x00058BDC; 0x00058C28; 0x000590B4; 0x000676D0; 0x00067BA4; 0x00072FB8; 0x00139DF8; MOBY_SnapMobyAnim,,WF-001
a0c9f2348b17b34ae20cd986946e9986592765755ff8bc44e8d82a6df56c3b27,LEVEL_09,9,Inside Clank,0x0004AD58,0x09184A58,0x0004BE0C,4276,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,48e46b3e9d50ce35b3533d2dc50861e1380ee0357bb998ea1783b05aa5bc21ac,1,1,1069,71,126,19,345,58,0,1,,,,,0,,,30.000597@0x0029AECC; 0.200000003@0x0029AE8C; 0.400000006@0x0029AE90; 0.800000012@0x0029AE94; 0.100000001@0x0029AE98; 0.200000003@0x0029AE9C; 0.400000006@0x0029AEA0; 0.0500000007@0x0029AEA4; 0@0x0029AF64; 1@0x0029AEC0; 0@0x0029AF20; 0.800000012@0x0029AF4C; 0.75@0x0029AF24,2.38e-07; 0.00994873; 0.015625; 0.25; 0.3984375; 0.5; -1; 1,0x0000E290; 0x0000E2F4; 0x0000E35C; 0x0002D73C; 0x000302BC; 0x00031190; 0x000311BC; 0x00032948; 0x00032998; 0x00032A14; 0x0003E404; 0x0003EE04; 0x00047794; 0x00047AA8; 0x00048A44; 0x000493B0; 0x000495D0; 0x000497A0; 0x0004998C; 0x000676D0; 0x000676F8; 0x000F0558; 0x00135AFC; 0x00135B84; 0x00136FA0; 0x00136FD8; 0x0015B070; 0x00191144; MOBY_BlendMobyAnim; ht_grindlock_switches,,WF-003
a50a4422a2a0366826d4c2c0aae73049d3e6d44c93e876dda92de2c52118f000,LEVEL_09,9,Inside Clank,0x00053148,0x0918CE48,0x00053244,252,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,73382ebdcb0540f5efafe7f168a7aa6170ab0eaccb0f545a6a1caae7aa37d4bc,1,1,63,7,2,0,7,3,0,1,,,,,0,,,0.400000006@0x0029B2C0; 0.300000012@0x0029B2C4; 0.100000001@0x0029B2C8,1.5,0x0000E35C; 0x00030768; 0x00045DDC; 0x00052C68; 0x000533F4; 0x00053804; 0x000A3130,,WF-004
8a86ad12960405935ae334206b60801183e4e8e77418955f63d6f096a15c82de,LEVEL_09,9,Inside Clank,0x00104CA0,0x0923E9A0,0x00104EBC,540,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,b0f621e501fd3203f95868fc62daf2e9d372d41173ea2b415febeeb6e1e70d01,2,1,135,7,33,3,38,7,0,1,,AgentOfDoom@2,,,0,,,0.200000003@0x002B71DC; 0@0x002B45A8,2.38e-07; 1,0x0000E35C; 0x00104008; 0x0010657C; 0x00107B50; 0x00192014,,WF-008
968668ccd5198515cf25c2815fcfb186538f5bdd3b910ae8321fe3dde32303e0,LEVEL_09,9,Inside Clank,0x00104EBC,0x0923EBBC,0x00105184,712,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,a006da2b08c07e4c098a3602bca28eb61367bdae9690f8b73b0c0f1f3431dd8f,2,1,178,7,38,4,44,14,0,1,,AgentOfDoom@2,,,0,,,0.200000003@0x002B71DC; 0@0x002B45A8; 60@0x002B7088,2.38e-07; 1,0x0000E35C; 0x00105AE8; 0x0010657C; 0x00107B50; 0x00192014,,WF-009
b07e66b93323e492431512dbd5e2654d2c18c232cad02595682cefe1704d88b8,LEVEL_09,9,Inside Clank,0x00105184,0x0923EE84,0x0010549C,792,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,3bc0468732edd83226e6fc34d1ed2b502c87ccde1f864b6a04ed639f35e561e6,3,1,198,7,54,2,76,5,0,1,,AgentOfDoom@2,,,0,,,0.0199999996@0x002B71D0; 0.76666671@0x002B7070; 0.200000003@0x002B71DC; 0@0x002B45A8; 0.214570001@0x002B7080; 0.5@0x002B707C,2.38e-07; 1,0x0000E35C; 0x00019454; 0x00105AE8; 0x0010657C; 0x00192014,,WF-007
b17654bd924dce7abe0f266c545c41586d38f478330125bbd1dd2d5edeb62a1b,LEVEL_09,9,Inside Clank,0x00107B50,0x09241850,0x001080F0,1440,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,faf55e94f4c82e84171361bdde35bc3dfcc50233326dbb2a4ba50c8cb5fdedb2,2,2,360,13,58,10,87,18,0,3,,AgentOfDoom@3,,,0,,,3@0x002B7074; 0.0199999996@0x002B71D0; 0.76666671@0x002B7070; 0.300000012@0x002B7078; 0.214570001@0x002B7080; 0.5@0x002B707C,0.099609375; 0.149414062; 1; 2; 3.140625; 8,0x0000E35C; 0x000109E0; 0x00018DC0; 0x00019454; 0x00069F40; 0x0008751C; 0x00105580; 0x00191034; 0x0019115C; 0x001995F0,,WF-010
0645f7b05606ef3a65fb05c30cb28b136525070194503caf482f455e63e6112b,LEVEL_09,9,Inside Clank,0x00139510,0x09273210,0x00139D54,2116,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,187281fb53184cdc76abfd31a66027291ac1e98f895f47d745589c17210fade8,2,0,529,15,48,7,83,46,2,1,HutDoor,HutDoor@0,,,0,,,0.100000001@0x002BBF84,9.954e-06; 8,0x0000E35C; 0x00016850; 0x000691F0; 0x00069F40; 0x0006E8BC; 0x0008746C; 0x000875BC,,WF-016
cda1f243ed3cc3baced794eea6410c47c7b121cbcf47c828c979d88435d7b6b7,LEVEL_09,9,Inside Clank,0x00155F5C,0x0928FC5C,0x001563BC,1120,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,a162c180b97766c8e013c1cc4762de9583fee09029f080cc935289c33e2e9a99,1,1,280,10,54,4,110,10,0,2,,Polarizer@1,,,0,,,20@0x002BF5EC,2.38e-07; 0.099609375; 1,0x0000E35C; 0x00019454; 0x000EE94C; 0x000F2178; 0x001551E8; 0x00155404; 0x00192014,,WF-006
4f3d3c79217e7c044187dd74de1846b5567bcf0b2fc562ada0faa98f6b3aac18,LEVEL_09,9,Inside Clank,0x001798FC,0x092B35FC,0x00179B08,524,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,15e3b3f74ee4e882fe744fb31ab81a740ea05f4f014255975c6da960df284c68,1,2,131,6,5,0,16,15,0,1,,MutantCow@2; MutantMadCow@2; AgentOfDoom@3,,,0,,,0.0111111123@0x002C23A0,,0x0000E35C; 0x000EEF98; 0x00179B9C; 0x00179DE4; 0x0017A474; 0x0017AC98,,WF-012
ef8ce773c105cac024df4f5419052a7e0f7839ec6fc98bfb101f0c2adf2ff27d,LEVEL_09,9,Inside Clank,0x0017A050,0x092B3D50,0x0017A23C,492,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,d7a1cb82119982cad7ad12afce039da3c738f35b40843bca7313974d08ef3619,2,2,123,4,46,2,31,3,0,1,,AgentOfDoom@3,,,0,,,,2.38e-07; 1,0x0000E35C; 0x000EEF98; 0x00192014,,WF-011
0de1954f42fe210579d79a0be5f187d13dfc24a29256ecfea2cd306b3a6c1546,LEVEL_10,10,Quadrona,0x0000E2F0,0x09147FF0,0x0000E380,144,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,b15c21ba77af087041f54499d4f786ae964384dc62d8535ce630d7b882836992,3,3,36,3,0,0,12,0,0,1,,ExplosiveBee@3,,,0,,,,,0x0000E0D8,,WF-005
82989a6c4eecfb1fd80f59b58fa5d389533ed73d0be2863bb998cf157d578327,LEVEL_10,10,Quadrona,0x0000E380,0x09148080,0x0000E3F4,116,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,fa568b0f45cbf737d1d8d93cf1ca9f0a6b3a7cd72e3d26ac80587f0a5757f1e9,2,3,29,2,0,0,8,0,0,1,,OttoChase@3; RatchetCloneBlaster@3; TrainingDummy@3,,,0,,,,,0x0000E0D8,,WF-018
79a53dd581d4d0841d3dba3fd01f10e49941c5aef283405a13b839bf117a9831,LEVEL_10,10,Quadrona,0x0000E5D8,0x091482D8,0x0000E6D4,252,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,c433fb62553f43aa247249c01d88a1e4be80155cfc662ad06fe48aeb43c27d78,2,12,63,3,12,1,21,2,0,1,,BustyNurse@2; EliteCloneSpeedy@2; OttoGiant@2; RatchetCloneBlaster@2; RatchetCloneWrench@2; EliteCloneMuscle@3,,,0,,,,2.38e-07; 1,0x0000E0D8; 0x001AD9CC,,WF-013
04dfbfd0e8658f0836f0e5363b70ea615481b1beeaceecab7571875f452a1101,LEVEL_10,10,Quadrona,0x00028ED8,0x09162BD8,0x00029038,352,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,0f8c862140d79a4a7fef2461086ce14efeed3a144923beadddf29e62ef6960ba,3,2,88,4,17,4,23,6,0,1,,BustyNurse@2; EliteCloneMuscle@3; EliteCloneSpeedy@3; Otto@3; OttoGiant@3; RatchetCloneBlaster@3; RatchetCloneWrench@3,,,0,,,0.0333333351@0x002B7724; 0.150000006@0x002B771C; 1@0x002B7720,,0x0000E0D8; 0x001BD044,,WF-014
35d0f36a26b74dad46db02b1ada278665ea20e7bd849ac85d72c8646adb2672f,LEVEL_10,10,Quadrona,0x000294EC,0x091631EC,0x00029564,120,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,67c60a2e3ff30459eca539ebe18d3388c8927545059fb8060562c143708d3c59,1,1,30,2,0,0,5,0,0,1,,RatchetCloneBlaster@2,,,0,,,,,0x0000E0D8; 0x00029564,,WF-021
e50e32e7117369f2524e1da89ff0e22c09d3f12a2ad4d55284c91af63497f884,LEVEL_10,10,Quadrona,0x0002AA28,0x09164728,0x0002AE0C,996,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,1f3f83b008d2539d968b1aee456d45a5341346c408a68627b42c084175cbd24a,1,6,249,10,33,7,67,30,0,1,,RatchetCloneBlaster@1; OttoGiant@2,,,0,,,0.150000006@0x002B771C; 0.200000003@0x002B7714,2.38e-07; 9.954e-06; 0.19921875; 1,0x0000E0D8; 0x0000E6D4; 0x0000EB8C; 0x00028D00; 0x0002A2B8; 0x0002A2DC; 0x00072244; 0x001AD9CC,,WF-059
24a2ff0a1557a72e167a4c96b6f9c801d44d4cba5af921ba5669a4084a8edf49,LEVEL_10,10,Quadrona,0x00048A88,0x09182788,0x00048E20,920,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,5f8e71e3b828c450c1290be991bf4e8f9861675cc18d71918c8541237a5d8da5,1,10,230,6,70,8,80,13,0,1,,,,,0,,,,2.38e-07; 9.9659e-05; 0.000999451; 0.016967773; 0.099609375; 0.298828125; 1; 1.5703125; 3.109375,0x0000E0D8; 0x0000E158; 0x000F27F8; 0x000F3B3C; 0x001ACAFC,,WF-002
2f3e3c8d94815007925ad67e5ba4c86300ecf57cf262105869a43d99ee6ad1fb,LEVEL_10,10,Quadrona,0x00048E20,0x09182B20,0x000497FC,2524,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,2e613bd354caaddaedd25cfa26060bf36515a4d5489ddea1fee3b574a0bab353,3,1,631,52,96,14,122,53,2,1,,,,,0,,,0.100000001@0x002B8168; 1.5@0x002B816C; 0.0799999982@0x002B7938; -0.00300000003@0x002B8138,2.38e-07; 0.033203125; 0.125; 0.149414062; 0.19921875; 0.33203125; 0.3984375; 0.5; 0.6640625; 0.83203125; 1; 1.5,0x0000E0D8; 0x00031790; 0x000349B0; 0x00034A00; 0x00040A8C; 0x00047948; 0x00047C94; 0x00047DC0; 0x000481F4; 0x000482E4; 0x00048480; 0x000484C0; 0x00048520; 0x00048A88; 0x0005AB28; 0x0005ACAC; 0x0005ACF8; 0x0005B184; 0x0006AD68; 0x0006B258; 0x000764B0; 0x00146470; MOBY_SnapMobyAnim,,WF-001
a0c9f2348b17b34ae20cd986946e9986592765755ff8bc44e8d82a6df56c3b27,LEVEL_10,10,Quadrona,0x0004CDC0,0x09186AC0,0x0004DE74,4276,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,48e46b3e9d50ce35b3533d2dc50861e1380ee0357bb998ea1783b05aa5bc21ac,1,1,1069,71,126,19,345,58,0,1,,,,,0,,,30.000597@0x002B81D4; 0.200000003@0x002B8194; 0.400000006@0x002B8198; 0.800000012@0x002B819C; 0.100000001@0x002B81A0; 0.200000003@0x002B81A4; 0.400000006@0x002B81A8; 0.0500000007@0x002B81AC; 0@0x002B826C; 1@0x002B81C8; 0@0x002B8228; 0.800000012@0x002B8254; 0.75@0x002B822C,2.38e-07; 0.00994873; 0.015625; 0.25; 0.3984375; 0.5; -1; 1,0x0000E00C; 0x0000E070; 0x0000E0D8; 0x0002F7E8; 0x0003238C; 0x00033260; 0x0003328C; 0x000349B0; 0x00034A00; 0x00034A7C; 0x0004046C; 0x00040E6C; 0x000497FC; 0x00049B10; 0x0004AAAC; 0x0004B418; 0x0004B638; 0x0004B808; 0x0004B9F4; 0x0006AD68; 0x0006AD90; 0x000F4A1C; 0x00141FC0; 0x00142048; 0x00143464; 0x0014349C; 0x0016CA20; 0x001ACAFC; MOBY_BlendMobyAnim; ht_grindlock_switches,,WF-003
a50a4422a2a0366826d4c2c0aae73049d3e6d44c93e876dda92de2c52118f000,LEVEL_10,10,Quadrona,0x00055218,0x0918EF18,0x00055314,252,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,73382ebdcb0540f5efafe7f168a7aa6170ab0eaccb0f545a6a1caae7aa37d4bc,1,1,63,7,2,0,7,3,0,1,,,,,0,,,0.400000006@0x002B85C8; 0.300000012@0x002B85CC; 0.100000001@0x002B85D0,1.5,0x0000E0D8; 0x00032838; 0x00047E44; 0x00054D38; 0x000554C4; 0x000558D4; 0x000A6958,,WF-004
8a86ad12960405935ae334206b60801183e4e8e77418955f63d6f096a15c82de,LEVEL_10,10,Quadrona,0x00109210,0x09242F10,0x0010942C,540,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,b0f621e501fd3203f95868fc62daf2e9d372d41173ea2b415febeeb6e1e70d01,2,1,135,7,33,3,38,7,0,1,,AgentOfDoom@2,,,0,,,0.200000003@0x002D45DC; 0@0x002D18E0,2.38e-07; 1,0x0000E0D8; 0x00108578; 0x0010AAEC; 0x0010C0C0; 0x001AD9CC,,WF-008
968668ccd5198515cf25c2815fcfb186538f5bdd3b910ae8321fe3dde32303e0,LEVEL_10,10,Quadrona,0x0010942C,0x0924312C,0x001096F4,712,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,a006da2b08c07e4c098a3602bca28eb61367bdae9690f8b73b0c0f1f3431dd8f,2,1,178,7,38,4,44,14,0,1,,AgentOfDoom@2,,,0,,,0.200000003@0x002D45DC; 0@0x002D18E0; 60@0x002D4488,2.38e-07; 1,0x0000E0D8; 0x0010A058; 0x0010AAEC; 0x0010C0C0; 0x001AD9CC,,WF-009
b07e66b93323e492431512dbd5e2654d2c18c232cad02595682cefe1704d88b8,LEVEL_10,10,Quadrona,0x001096F4,0x092433F4,0x00109A0C,792,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,3bc0468732edd83226e6fc34d1ed2b502c87ccde1f864b6a04ed639f35e561e6,3,1,198,7,54,2,76,5,0,1,,AgentOfDoom@2,,,0,,,0.0199999996@0x002D45D0; 0.76666671@0x002D4470; 0.200000003@0x002D45DC; 0@0x002D18E0; 0.214570001@0x002D4480; 0.5@0x002D447C,2.38e-07; 1,0x0000E0D8; 0x00019888; 0x0010A058; 0x0010AAEC; 0x001AD9CC,,WF-007
b17654bd924dce7abe0f266c545c41586d38f478330125bbd1dd2d5edeb62a1b,LEVEL_10,10,Quadrona,0x0010C0C0,0x09245DC0,0x0010C660,1440,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,faf55e94f4c82e84171361bdde35bc3dfcc50233326dbb2a4ba50c8cb5fdedb2,2,2,360,13,58,10,87,18,0,3,,AgentOfDoom@3,,,0,,,3@0x002D4474; 0.0199999996@0x002D45D0; 0.76666671@0x002D4470; 0.300000012@0x002D4478; 0.214570001@0x002D4480; 0.5@0x002D447C,0.099609375; 0.149414062; 1; 2; 3.140625; 8,0x0000E0D8; 0x00010A2C; 0x000191F4; 0x00019888; 0x0006D620; 0x0008AC68; 0x00109AF0; 0x001AC9EC; 0x001ACB14; 0x001B4FA8,,WF-010
0645f7b05606ef3a65fb05c30cb28b136525070194503caf482f455e63e6112b,LEVEL_10,10,Quadrona,0x00145B88,0x0927F888,0x001463CC,2116,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,187281fb53184cdc76abfd31a66027291ac1e98f895f47d745589c17210fade8,2,0,529,15,48,7,83,46,2,1,HutDoor,HutDoor@0,,,0,,,0.100000001@0x002D9D2C,9.954e-06; 8,0x0000E0D8; 0x00016AB8; 0x0006C8A4; 0x0006D620; 0x00071FF8; 0x0008ABB8; 0x0008AD08,,WF-016
cda1f243ed3cc3baced794eea6410c47c7b121cbcf47c828c979d88435d7b6b7,LEVEL_10,10,Quadrona,0x00167144,0x092A0E44,0x001675A4,1120,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,a162c180b97766c8e013c1cc4762de9583fee09029f080cc935289c33e2e9a99,1,1,280,10,54,4,110,10,0,2,,Polarizer@1,,,0,,,20@0x002DD704,2.38e-07; 0.099609375; 1,0x0000E0D8; 0x00019888; 0x000F2DE4; 0x000F66B8; 0x001663D0; 0x001665EC; 0x001AD9CC,,WF-006
3b907cd5cc656038144a6afcdafb360ea2f974f6c0162e3889eeb8e4aa74e891,LEVEL_10,10,Quadrona,0x0018A570,0x092C4270,0x0018AC00,1680,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,0f99911a5c033f2b70058ecdbc7dea582a6d278ee9ba83d31cb092c0785ab2b2,2,0,420,20,22,12,52,55,0,1,TriggeredDoor,TriggeredDoor@0,,,0,,,,8,0x00002370; 0x0000E0D8; 0x0002269C; 0x00022710; 0x00022744; 0x0006C8A4; 0x0006D620; 0x00071FF8; 0x0008AC68; 0x00143670; 0x0018A224; 0x0018A450; MOBY_DestroyMoby,,WF-019
4f3d3c79217e7c044187dd74de1846b5567bcf0b2fc562ada0faa98f6b3aac18,LEVEL_10,10,Quadrona,0x00193BB8,0x092CD8B8,0x00193DC4,524,entrée JAL/prologue précédente → entrée forte suivante,confirmed_by_previous_corpus_heuristic,15e3b3f74ee4e882fe744fb31ab81a740ea05f4f014255975c6da960df284c68,1,2,131,6,5,0,16,15,0,1,,MutantCow@2; MutantMadCow@2; AgentOfDoom@3,,,0,,,0.0111111123@0x002E0E48,,0x0000E0D8; 0x000F3430; 0x00193E58; 0x001940A0; 0x00194730; 0x00194F54,,WF-012
