"module_index","module_key","offset_hex","offset_dec","original_hex","patched_hex","flags","flags_noms","layer","layer_nom","ecrit_statiquement"
"3","LEVEL_03","0x2EB21C","3060252","0x3C360B61","0x3BB60B61","0","","2","armes","oui"
"3","LEVEL_03","0x2EB220","3060256","0x3C888889","0x3C088889","0","","2","armes","oui"
"3","LEVEL_03","0x2EB224","3060260","0x3D088889","0x3C888889","0","","2","armes","oui"
"3","LEVEL_03","0x2EB228","3060264","0x3D088889","0x3C888889","0","","2","armes","oui"
"3","LEVEL_03","0x2EB22C","3060268","0x3D088889","0x3C888889","0","","2","armes","oui"
"3","LEVEL_03","0x2EB230","3060272","0x3D088889","0x3C888889","0","","2","armes","oui"
"3","LEVEL_03","0x2EB234","3060276","0x3D088889","0x3C888889","0","","2","armes","oui"
"3","LEVEL_03","0x2ED508","3069192","0x3EC19D7F","0x3E419D7F","0","","2","armes","oui"
"3","LEVEL_03","0x2ED50C","3069196","0x3EC19D7F","0x3E419D7F","0","","2","armes","oui"
"3","LEVEL_03","0x2ED510","3069200","0x3F20D97C","0x3EA0D97C","0","","2","armes","oui"
"3","LEVEL_03","0x2ED514","3069204","0x3F20D97C","0x3EA0D97C","0","","2","armes","oui"
"3","LEVEL_03","0x2ED520","3069216","0x3F19999A","0x3E99999A","0","","2","armes","oui"
"3","LEVEL_03","0x2ED8CC","3070156","0x42F00000","0x43700000","0","","2","armes","oui"
"3","LEVEL_03","0x2EDAD4","3070676","0x40400000","0x3FC00000","0","","2","armes","oui"
"3","LEVEL_03","0x2EDAD8","3070680","0x40400000","0x3FC00000","0","","2","armes","oui"
"3","LEVEL_03","0x2EDADC","3070684","0x40400000","0x3FC00000","0","","2","armes","oui"
"3","LEVEL_03","0x2EDAE0","3070688","0x40400000","0x3FC00000","0","","2","armes","oui"
"3","LEVEL_03","0x2EDAE4","3070692","0x40400000","0x3FC00000","0","","2","armes","oui"
"3","LEVEL_03","0x2EDAE8","3070696","0x40400000","0x3FC00000","0","","2","armes","oui"
"3","LEVEL_03","0x2EDAEC","3070700","0x40400000","0x3FC00000","0","","2","armes","oui"
"3","LEVEL_03","0x2EDB10","3070736","0x3DA0D97C","0x3D20D97C","0","","2","armes","oui"
"3","LEVEL_03","0x2EDB14","3070740","0x3DA0D97C","0x3D20D97C","0","","2","armes","oui"
"3","LEVEL_03","0x2EDB18","3070744","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"3","LEVEL_03","0x2EDB1C","3070748","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"3","LEVEL_03","0x2EDB20","3070752","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"3","LEVEL_03","0x2EDB24","3070756","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"3","LEVEL_03","0x2EDB28","3070760","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"3","LEVEL_03","0x2EDB2C","3070764","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"3","LEVEL_03","0x2EDB34","3070772","0x42700000","0x42F00000","0","","2","armes","oui"
"3","LEVEL_03","0x2EDB40","3070784","0x41700000","0x41F00000","0","","2","armes","oui"
"3","LEVEL_03","0x2EE5D0","3073488","0x3E19999A","0x3D99999A","0","","2","armes","oui"
"3","LEVEL_03","0x2EED58","3075416","0x3E75C28F","0x3DF5C28F","0","","1","socle","oui"
"3","LEVEL_03","0x2F05E4","3081700","0x41F00000","0x42700000","0","","2","armes","oui"
"3","LEVEL_03","0x9630C","615180","0x0E4C35F2","0x00000000","50","UNLOCK+CODE+OLD_JUMP","1","socle","oui"
"4","LEVEL_04","0x3430","13360","0x3C043D08","0x3C043C88","16","CODE","1","socle","oui"
"4","LEVEL_04","0x3448","13384","0x3C04BD08","0x3C04BC88","16","CODE","1","socle","oui"
"4","LEVEL_04","0x14E50","85584","0x3C043D08","0x3C043C88","16","CODE","1","socle","oui"
"4","LEVEL_04","0x27EA0","163488","0x27BDFFC0","0x00000007","20","CODE+CAVE_JUMP","4","cassables/boulons","oui"
"4","LEVEL_04","0x27EA4","163492","0xAFB00028","0x00000000","16","CODE","4","cassables/boulons","oui"
"4","LEVEL_04","0x27F38","163640","0x46107380","0x00000000","16","CODE","4","cassables/boulons","oui"
"4","LEVEL_04","0x2FF5C","196444","0x46166300","0x461C6300","16","CODE","4","cassables/boulons","oui"
"4","LEVEL_04","0x2FF7C","196476","0x46166301","0x461C6301","16","CODE","4","cassables/boulons","oui"
"4","LEVEL_04","0x30114","196884","0x46166300","0x461C6300","16","CODE","4","cassables/boulons","oui"
"4","LEVEL_04","0x30EC4","200388","0x46006506","0x460C6500","16","CODE","1","socle","oui"
"4","LEVEL_04","0x31004","200708","0x2A240002","0x2A240001","16","CODE","1","socle","oui"
"4","LEVEL_04","0x50A88","330376","0x3C04BF80","0x3C04BF00","16","CODE","8","particules","oui"
"4","LEVEL_04","0x50CF4","330996","0x3C05BF80","0x3C05BF00","16","CODE","8","particules","oui"
"4","LEVEL_04","0x510C4","331972","0x3C05BF80","0x3C05BF00","16","CODE","8","particules","oui"
"4","LEVEL_04","0x67060","421984","0x3C063D08","0x3C063C88","16","CODE","2","armes","oui"
"4","LEVEL_04","0x10EDBC","1109436","0x460F6300","0x00000000","20","CODE+CAVE_JUMP","2","armes","oui"
"4","LEVEL_04","0x10EDC0","1109440","0xE60C0030","0x00000000","16","CODE","2","armes","oui"
"4","LEVEL_04","0x111110","1118480","0x3C06BF80","0x3C06BF00","16","CODE","2","armes","oui"
"4","LEVEL_04","0x11112C","1118508","0x3C06BF80","0x3C06BF00","16","CODE","2","armes","oui"
"4","LEVEL_04","0x115B38","1137464","0x3C073F80","0x3C073F00","16","CODE","8","particules","oui"
"4","LEVEL_04","0x117518","1144088","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"4","LEVEL_04","0x117780","1144704","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"4","LEVEL_04","0x117F04","1146628","0x3C05BF80","0x3C05BF00","16","CODE","2","armes","oui"
"4","LEVEL_04","0x118178","1147256","0x460D6300","0x00000001","20","CODE+CAVE_JUMP","2","armes","oui"
"4","LEVEL_04","0x11817C","1147260","0xE62C0004","0x00000000","16","CODE","2","armes","oui"
"4","LEVEL_04","0x1193D4","1151956","0x3C063D08","0x3C063C88","16","CODE","2","armes","oui"
"4","LEVEL_04","0x11CB58","1166168","0x3C043F80","0x3C043F00","16","CODE","2","armes","oui"
"4","LEVEL_04","0x11CC58","1166424","0x3C043F80","0x3C043F00","16","CODE","2","armes","oui"
"4","LEVEL_04","0x11F5A4","1176996","0x3C0641F0","0x3C064270","16","CODE","2","armes","oui"
"4","LEVEL_04","0x11FB78","1178488","0x3C053F80","0x3C053F00","16","CODE","2","armes","oui"
"4","LEVEL_04","0x123C24","1195044","0x3C053F80","0x3C053F00","16","CODE","2","armes","oui"
"4","LEVEL_04","0x1267D0","1206224","0x3C053F80","0x3C053F00","16","CODE","4","cassables/boulons","oui"
"4","LEVEL_04","0x127028","1208360","0x24040002","0x24040004","16","CODE","4","cassables/boulons","oui"
"4","LEVEL_04","0x12CF9C","1232796","0x3C05BF80","0x3C05BF00","16","CODE","2","armes","oui"
"4","LEVEL_04","0x130898","1247384","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"4","LEVEL_04","0x1310B8","1249464","0x3C043F80","0x3C043F00","16","CODE","2","armes","oui"
"4","LEVEL_04","0x13112C","1249580","0x3C043F80","0x3C043F00","16","CODE","2","armes","oui"
"4","LEVEL_04","0x131C20","1252384","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"4","LEVEL_04","0x1340A4","1261732","0x3C05BF80","0x3C05BF00","16","CODE","2","armes","oui"
"4","LEVEL_04","0x1352FC","1266428","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"4","LEVEL_04","0x13579C","1267612","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"4","LEVEL_04","0x135CF0","1268976","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"4","LEVEL_04","0x13F584","1308036","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"4","LEVEL_04","0x13F688","1308296","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"4","LEVEL_04","0x140940","1313088","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"4","LEVEL_04","0x140A8C","1313420","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"4","LEVEL_04","0x1451C4","1331652","0x3C043F80","0x3C043F00","16","CODE","2","armes","oui"
"4","LEVEL_04","0x145464","1332324","0x3C06BF80","0x3C06BF00","16","CODE","2","armes","oui"
"4","LEVEL_04","0x1455BC","1332668","0x34040003","0x34040006","16","CODE","2","armes","oui"
"4","LEVEL_04","0x150944","1378628","0x46146301","0x00000004","20","CODE+CAVE_JUMP","2","armes","oui"
"4","LEVEL_04","0x150948","1378632","0xE62C0008","0x00000000","16","CODE","2","armes","oui"
"4","LEVEL_04","0x165A30","1464880","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"4","LEVEL_04","0x16686C","1468524","0x3C07BF80","0x3C07BF00","16","CODE","2","armes","oui"
"4","LEVEL_04","0x171614","1512980","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"4","LEVEL_04","0x171FBC","1515452","0x3C053F80","0x3C053F00","16","CODE","2","armes","oui"
"4","LEVEL_04","0x1750E0","1528032","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"4","LEVEL_04","0x175498","1528984","0x3C043D08","0x3C043C88","16","CODE","2","armes","oui"
"4","LEVEL_04","0x1754E0","1529056","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"4","LEVEL_04","0x177EF0","1539824","0x46148B01","0x00000002","20","CODE+CAVE_JUMP","2","armes","oui"
"4","LEVEL_04","0x177F1C","1539868","0x46146301","0x00000003","20","CODE+CAVE_JUMP","2","armes","oui"
"4","LEVEL_04","0x177F20","1539872","0x4616603C","0x00000000","16","CODE","2","armes","oui"
"4","LEVEL_04","0x17F410","1569808","0xC62C0010","0x00000005","20","CODE+CAVE_JUMP","2","armes","oui"
"4","LEVEL_04","0x17F414","1569812","0x46166301","0x00000000","16","CODE","2","armes","oui"
"4","LEVEL_04","0x188AB4","1608372","0x3C04BF80","0x3C04BF00","16","CODE","8","particules","oui"
"4","LEVEL_04","0x188C08","1608712","0x3C04BF80","0x3C04BF00","16","CODE","8","particules","oui"
"4","LEVEL_04","0x18A2D8","1614552","0x3C044000","0x3C043F80","16","CODE","1","socle","oui"
"4","LEVEL_04","0x1A31E4","1716708","0x3C0441F0","0x3C044270","16","CODE","2","armes","oui"
"4","LEVEL_04","0x1A329C","1716892","0x3C0441F0","0x3C044270","16","CODE","2","armes","oui"
"4","LEVEL_04","0x1ADDE0","1760736","0xC6EC0008","0x00000006","20","CODE+CAVE_JUMP","2","armes","oui"
"4","LEVEL_04","0x1ADDE4","1760740","0xC7CD0010","0x00000000","16","CODE","2","armes","oui"
"4","LEVEL_04","0x2DFCF8","3013880","0x42700000","0x42F00000","0","","2","armes","oui"
"4","LEVEL_04","0x2DFCFC","3013884","0x42700000","0x42F00000","0","","2","armes","oui"
"4","LEVEL_04","0x2E0418","3015704","0x40000000","0x3F800000","0","","2","armes","oui"
"4","LEVEL_04","0x2E0C40","3017792","0x3C360B62","0x3BB60B62","0","","2","armes","oui"
"4","LEVEL_04","0x2E0C44","3017796","0x41880000","0x41080000","0","","8","particules","oui"
"4","LEVEL_04","0x2E0C4C","3017804","0x3DD67751","0x3D567751","0","","2","armes","oui"
"4","LEVEL_04","0x2E0C50","3017808","0x3E567751","0x3DD67751","0","","2","armes","oui"
"4","LEVEL_04","0x2E0C58","3017816","0x3DCCCCCD","0x3D4CCCCD","0","","2","armes","oui"
"4","LEVEL_04","0x2E0C5C","3017820","0x3E800000","0x3E000000","0","","2","armes","oui"
"4","LEVEL_04","0x2E1754","3020628","0x3C23D657","0x3BA3D6DE","1","CONTINUOUS","4","cassables/boulons","non (surveillance)"
"4","LEVEL_04","0x2E1758","3020632","0x3F7FFCB9","0x3F7FFF2E","1","CONTINUOUS","4","cassables/boulons","non (surveillance)"
"4","LEVEL_04","0x2E1760","3020640","0x3CF5B920","0x3C75C033","1","CONTINUOUS","4","cassables/boulons","non (surveillance)"
"4","LEVEL_04","0x2E1764","3020644","0x3F7FE283","0x3F7FF8A1","1","CONTINUOUS","4","cassables/boulons","non (surveillance)"
"4","LEVEL_04","0x2E176C","3020652","0x41700000","0x41F00000","0","","4","cassables/boulons","oui"
"4","LEVEL_04","0x2E1900","3021056","0x3D75C291","0x3CF5C28F","0","","4","cassables/boulons","oui"
"4","LEVEL_04","0x2E1908","3021064","0x3DF5C28F","0x3D7D9C85","0","","4","cassables/boulons","oui"
"4","LEVEL_04","0x2E1910","3021072","0x3C888889","0x3C088889","1","CONTINUOUS","4","cassables/boulons","non (surveillance)"
"4","LEVEL_04","0x2E1918","3021080","0x3DCC7578","0x3D4CB6F5","1","CONTINUOUS","4","cassables/boulons","non (surveillance)"
"4","LEVEL_04","0x2E191C","3021084","0x3F7EB898","0x3F7FAE19","1","CONTINUOUS","4","cassables/boulons","non (surveillance)"
"4","LEVEL_04","0x2E2468","3023976","0x000F0033","0x001E0066","0","","2","armes","oui"
"4","LEVEL_04","0x2E3544","3028292","0x3DCCCCCE","0x3D4CCCCE","0","","2","armes","oui"
"4","LEVEL_04","0x2E3554","3028308","0x3D75C290","0x3C75C290","0","","2","armes","oui"
"4","LEVEL_04","0x2E3558","3028312","0x3EAAAAAB","0x3E2AAAAB","0","","2","armes","oui"
"4","LEVEL_04","0x2E355C","3028316","0x3DA3D70A","0x3D27413B","0","","2","armes","oui"
"4","LEVEL_04","0x2E3560","3028320","0x3E4CCCCD","0x3DD8368F","0","","2","armes","oui"
"4","LEVEL_04","0x2E46E8","3032808","0x3F2AAAAB","0x3EAAAAAB","0","","8","particules","oui"
"4","LEVEL_04","0x2E5A5C","3037788","0x41700000","0x41F00000","0","","2","armes","oui"
"4","LEVEL_04","0x2E5A60","3037792","0x40C00000","0x41400000","0","","2","armes","oui"
"4","LEVEL_04","0x2E7DE0","3046880","0x3BF2B9D6","0x3B72B9D6","0","","2","armes","oui"
"4","LEVEL_04","0x2E7DE4","3046884","0x3C360B61","0x3BB60B61","0","","2","armes","oui"
"4","LEVEL_04","0x2E7DE8","3046888","0x3C888889","0x3C088889","0","","2","armes","oui"
"4","LEVEL_04","0x2E7DEC","3046892","0x3D088889","0x3C888889","0","","2","armes","oui"
"4","LEVEL_04","0x2E7DF0","3046896","0x3D088889","0x3C888889","0","","2","armes","oui"
"4","LEVEL_04","0x2E7DF4","3046900","0x3D088889","0x3C888889","0","","2","armes","oui"
"4","LEVEL_04","0x2E7DF8","3046904","0x3D088889","0x3C888889","0","","2","armes","oui"
"4","LEVEL_04","0x2E7DFC","3046908","0x3D088889","0x3C888889","0","","2","armes","oui"
"4","LEVEL_04","0x2E848C","3048588","0x3E567751","0x3DD67751","0","","2","armes","oui"
"4","LEVEL_04","0x2E8558","3048792","0x3D888889","0x3D088889","0","","2","armes","oui"
"4","LEVEL_04","0x2E855C","3048796","0x3D888889","0x3D088889","0","","2","armes","oui"
"4","LEVEL_04","0x2E9688","3053192","0x3EC19D7F","0x3E419D7F","0","","2","armes","oui"
"4","LEVEL_04","0x2E968C","3053196","0x3EC19D7F","0x3E419D7F","0","","2","armes","oui"
"4","LEVEL_04","0x2E9690","3053200","0x3F20D97C","0x3EA0D97C","0","","2","armes","oui"
"4","LEVEL_04","0x2E9694","3053204","0x3F20D97C","0x3EA0D97C","0","","2","armes","oui"
"4","LEVEL_04","0x2E96A0","3053216","0x3F19999A","0x3E99999A","0","","2","armes","oui"
"4","LEVEL_04","0x2E993C","3053884","0x42F00000","0x43700000","0","","2","armes","oui"
"4","LEVEL_04","0x2E9B44","3054404","0x40400000","0x3FC00000","0","","2","armes","oui"
"4","LEVEL_04","0x2E9B48","3054408","0x40400000","0x3FC00000","0","","2","armes","oui"
"4","LEVEL_04","0x2E9B4C","3054412","0x40400000","0x3FC00000","0","","2","armes","oui"
"4","LEVEL_04","0x2E9B50","3054416","0x40400000","0x3FC00000","0","","2","armes","oui"
"4","LEVEL_04","0x2E9B54","3054420","0x40400000","0x3FC00000","0","","2","armes","oui"
"4","LEVEL_04","0x2E9B58","3054424","0x40400000","0x3FC00000","0","","2","armes","oui"
"4","LEVEL_04","0x2E9B5C","3054428","0x40400000","0x3FC00000","0","","2","armes","oui"
"4","LEVEL_04","0x2E9B80","3054464","0x3DA0D97C","0x3D20D97C","0","","2","armes","oui"
"4","LEVEL_04","0x2E9B84","3054468","0x3DA0D97C","0x3D20D97C","0","","2","armes","oui"
"4","LEVEL_04","0x2E9B88","3054472","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"4","LEVEL_04","0x2E9B8C","3054476","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"4","LEVEL_04","0x2E9B90","3054480","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"4","LEVEL_04","0x2E9B94","3054484","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"4","LEVEL_04","0x2E9B98","3054488","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"4","LEVEL_04","0x2E9B9C","3054492","0x3E20D97C","0x3DA0D97C","0","","2","armes","oui"
"4","LEVEL_04","0x2E9BA4","3054500","0x42700000","0x42F00000","0","","2","armes","oui"
"4","LEVEL_04","0x2E9BB0","3054512","0x41700000","0x41F00000","0","","2","armes","oui"
"4","LEVEL_04","0x2EA6D8","3057368","0x3E19999A","0x3D99999A","0","","2","armes","oui"
"4","LEVEL_04","0x2EB678","3061368","0x3E75C28F","0x3DF5C28F","0","","1","socle","oui"
"4","LEVEL_04","0x2EC984","3066244","0x3E4CCCCE","0x3DCCCCCE","0","","2","armes","oui"
"4","LEVEL_04","0x2EC988","3066248","0x3E4CCCCE","0x3DCCCCCE","0","","2","armes","oui"
"4","LEVEL_04","0x2EC98C","3066252","0x3DA0D97C","0x3D20D97C","0","","2","armes","oui"
"4","LEVEL_04","0x2EC990","3066256","0x3BB60B62","0x3AB60B62","0","","2","armes","oui"
"4","LEVEL_04","0x2EC994","3066260","0x3BB60B62","0x3AB60B62","0","","2","armes","oui"
"4","LEVEL_04","0x2EC998","3066264","0x3C360B62","0x3B360B62","0","","2","armes","oui"
"4","LEVEL_04","0x2EC99C","3066268","0x3BB60B62","0x3AB60B62","0","","2","armes","oui"
"4","LEVEL_04","0x2ECB94","3066772","0xBECCCCCE","0xBE4CCCCE","0","","2","armes","oui"
"4","LEVEL_04","0x2ECBA0","3066784","0xBF19999A","0xBE99999A","0","","2","armes","oui"
"4","LEVEL_04","0x2ECBE0","3066848","0x3E888889","0x3E088889","0","","2","armes","oui"
"4","LEVEL_04","0x2ECBE4","3066852","0x3DEEEEF0","0x3D6EEEF0","0","","2","armes","oui"
"4","LEVEL_04","0x2ECBE8","3066856","0x3D567751","0x3CD67751","0","","2","armes","oui"
"4","LEVEL_04","0x2ECBEC","3066860","0x3BB60B62","0x3AB60B62","0","","2","armes","oui"
"4","LEVEL_04","0x2ECBF0","3066864","0x3B360B62","0x3A360B62","0","","2","armes","oui"
"4","LEVEL_04","0x2ECBF4","3066868","0x3C360B62","0x3B360B62","0","","2","armes","oui"
"4","LEVEL_04","0x2ECBF8","3066872","0x3BB60B62","0x3AB60B62","0","","2","armes","oui"
"4","LEVEL_04","0x2ECC0C","3066892","0x3ECCCCCE","0x3E4CCCCE","0","","2","armes","oui"
"4","LEVEL_04","0x2ECC10","3066896","0x3DEEEEF0","0x3D6EEEF0","0","","2","armes","oui"
"4","LEVEL_04","0x2ECC14","3066900","0x3D567751","0x3CD67751","0","","2","armes","oui"
"4","LEVEL_04","0x2ECC18","3066904","0x3E4CCCCF","0x3D4CCCCF","0","","2","armes","oui"
"4","LEVEL_04","0x2ECC1C","3066908","0x3B360B62","0x3A360B62","0","","2","armes","oui"
"4","LEVEL_04","0x2ECC20","3066912","0x3CB60B62","0x3BB60B62","0","","2","armes","oui"
"4","LEVEL_04","0x2ECC24","3066916","0x3BB60B62","0x3AB60B62","0","","2","armes","oui"
"4","LEVEL_04","0x2ECC40","3066944","0x004B000F","0x0096001E","0","","2","armes","oui"
"4","LEVEL_04","0x2ECE98","3067544","0x3E4CCCCE","0x3DCCCCCE","0","","2","armes","oui"
"4","LEVEL_04","0x2ECE9C","3067548","0x3D888889","0x3D088889","0","","2","armes","oui"
"4","LEVEL_04","0x2ECEA0","3067552","0x3DA0D97C","0x3D20D97C","0","","2","armes","oui"
"4","LEVEL_04","0x2ECEA4","3067556","0x3BB60B62","0x3AB60B62","0","","2","armes","oui"
"4","LEVEL_04","0x2ECEA8","3067560","0x3B360B62","0x3A360B62","0","","2","armes","oui"
"4","LEVEL_04","0x2ECEAC","3067564","0x3C360B62","0x3B360B62","0","","2","armes","oui"
"4","LEVEL_04","0x2ECEB0","3067568","0x3BB60B62","0x3AB60B62","0","","2","armes","oui"
"4","LEVEL_04","0x2EDBA4","3070884","0x41F00000","0x42700000","0","","2","armes","oui"
"4","LEVEL_04","0x9A054","630868","0x0E4C3279","0x00000000","50","UNLOCK+CODE+OLD_JUMP","1","socle","oui"
"5","LEVEL_05","0x361C","13852","0x3C043D08","0x3C043C88","16","CODE","1","socle","oui"
"5","LEVEL_05","0x3634","13876","0x3C04BD08","0x3C04BC88","16","CODE","1","socle","oui"
"5","LEVEL_05","0x146E0","83680","0x3C043D08","0x3C043C88","16","CODE","1","socle","oui"
"5","LEVEL_05","0x26D24","159012","0x27BDFFC0","0x00000007","20","CODE+CAVE_JUMP","4","cassables/boulons","oui"
"5","LEVEL_05","0x26D28","159016","0xAFB00028","0x00000000","16","CODE","4","cassables/boulons","oui"
"5","LEVEL_05","0x26DBC","159164","0x46107380","0x00000000","16","CODE","4","cassables/boulons","oui"
"5","LEVEL_05","0x2C960","182624","0x46166300","0x461C6300","16","CODE","4","cassables/boulons","oui"
"5","LEVEL_05","0x2C980","182656","0x46166301","0x461C6301","16","CODE","4","cassables/boulons","oui"
"5","LEVEL_05","0x2CB18","183064","0x46166300","0x461C6300","16","CODE","4","cassables/boulons","oui"
"5","LEVEL_05","0x2D8C8","186568","0x46006506","0x460C6500","16","CODE","1","socle","oui"
"5","LEVEL_05","0x2DA08","186888","0x2A240002","0x2A240001","16","CODE","1","socle","oui"
"5","LEVEL_05","0x4D010","315408","0x3C04BF80","0x3C04BF00","16","CODE","8","particules","oui"
"5","LEVEL_05","0x4D27C","316028","0x3C05BF80","0x3C05BF00","16","CODE","8","particules","oui"
"5","LEVEL_05","0x4D64C","317004","0x3C05BF80","0x3C05BF00","16","CODE","8","particules","oui"
"5","LEVEL_05","0x103B54","1063764","0x460F6300","0x00000000","20","CODE+CAVE_JUMP","2","armes","oui"
"5","LEVEL_05","0x103B58","1063768","0xE60C0030","0x00000000","16","CODE","2","armes","oui"
"5","LEVEL_05","0x105EA8","1072808","0x3C06BF80","0x3C06BF00","16","CODE","2","armes","oui"
"5","LEVEL_05","0x105EC4","1072836","0x3C06BF80","0x3C06BF00","16","CODE","2","armes","oui"
"5","LEVEL_05","0x10A8D0","1091792","0x3C073F80","0x3C073F00","16","CODE","8","particules","oui"
"5","LEVEL_05","0x10C2B0","1098416","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"5","LEVEL_05","0x10C518","1099032","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"5","LEVEL_05","0x10CC9C","1100956","0x3C05BF80","0x3C05BF00","16","CODE","2","armes","oui"
"5","LEVEL_05","0x10CF10","1101584","0x460D6300","0x00000001","20","CODE+CAVE_JUMP","2","armes","oui"
"5","LEVEL_05","0x10CF14","1101588","0xE62C0004","0x00000000","16","CODE","2","armes","oui"
"5","LEVEL_05","0x10E16C","1106284","0x3C063D08","0x3C063C88","16","CODE","2","armes","oui"
"5","LEVEL_05","0x111674","1119860","0x3C043F80","0x3C043F00","16","CODE","2","armes","oui"
"5","LEVEL_05","0x111774","1120116","0x3C043F80","0x3C043F00","16","CODE","2","armes","oui"
"5","LEVEL_05","0x1140C0","1130688","0x3C0641F0","0x3C064270","16","CODE","2","armes","oui"
"5","LEVEL_05","0x114694","1132180","0x3C053F80","0x3C053F00","16","CODE","2","armes","oui"
"5","LEVEL_05","0x118740","1148736","0x3C053F80","0x3C053F00","16","CODE","2","armes","oui"
"5","LEVEL_05","0x11B2D4","1159892","0x3C053F80","0x3C053F00","16","CODE","4","cassables/boulons","oui"
"5","LEVEL_05","0x11BB2C","1162028","0x24040002","0x24040004","16","CODE","4","cassables/boulons","oui"
"5","LEVEL_05","0x122B2C","1190700","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"5","LEVEL_05","0x12334C","1192780","0x3C043F80","0x3C043F00","16","CODE","2","armes","oui"
"5","LEVEL_05","0x1233C0","1192896","0x3C043F80","0x3C043F00","16","CODE","2","armes","oui"
"5","LEVEL_05","0x123EB4","1195700","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"5","LEVEL_05","0x1312B8","1249976","0x3C043F80","0x3C043F00","16","CODE","2","armes","oui"
"5","LEVEL_05","0x131558","1250648","0x3C06BF80","0x3C06BF00","16","CODE","2","armes","oui"
"5","LEVEL_05","0x1316B0","1250992","0x34040003","0x34040006","16","CODE","2","armes","oui"
"5","LEVEL_05","0x13C7E8","1296360","0x46146301","0x00000004","20","CODE+CAVE_JUMP","2","armes","oui"
"5","LEVEL_05","0x13C7EC","1296364","0xE62C0008","0x00000000","16","CODE","2","armes","oui"
"5","LEVEL_05","0x164188","1458568","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"5","LEVEL_05","0x164B30","1461040","0x3C053F80","0x3C053F00","16","CODE","2","armes","oui"
"5","LEVEL_05","0x167AC8","1473224","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"5","LEVEL_05","0x167E80","1474176","0x3C043D08","0x3C043C88","16","CODE","2","armes","oui"
"5","LEVEL_05","0x167EC8","1474248","0x3C04BF80","0x3C04BF00","16","CODE","2","armes","oui"
"5","LEVEL_05","0x16A8D8","1485016","0x46148B01","0x00000002","20","CODE+CAVE_JUMP","2","armes","oui"
"5","LEVEL_05","0x16A904","1485060","0x46146301","0x00000003","20","CODE+CAVE_JUMP","2","armes","oui"
"5","LEVEL_05","0x16A908","1485064","0x4616603C","0x00000000","16","CODE","2","armes","oui"
"5","LEVEL_05","0x173B68","1522536","0xC62C0010","0x00000005","20","CODE+CAVE_JUMP","2","armes","oui"
"5","LEVEL_05","0x173B6C","1522540","0x46166301","0x00000000","16","CODE","2","armes","oui"
"5","LEVEL_05","0x177CEC","1539308","0x3C044000","0x3C043F80","16","CODE","1","socle","oui"
"5","LEVEL_05","0x18A5F8","1615352","0xC6EC0008","0x00000006","20","CODE+CAVE_JUMP","2","armes","oui"
"5","LEVEL_05","0x18A5FC","1615356","0xC7CD0010","0x00000000","16","CODE","2","armes","oui"
"5","LEVEL_05","0x2BA178","2859384","0x42700000","0x42F00000","0","","2","armes","oui"
"5","LEVEL_05","0x2BA17C","2859388","0x42700000","0x42F00000","0","","2","armes","oui"
"5","LEVEL_05","0x2BA898","2861208","0x40000000","0x3F800000","0","","2","armes","oui"
"5","LEVEL_05","0x2BAD50","2862416","0x3C360B62","0x3BB60B62","0","","2","armes","oui"
"5","LEVEL_05","0x2BAD54","2862420","0x41880000","0x41080000","0","","8","particules","oui"
"5","LEVEL_05","0x2BAD5C","2862428","0x3DD67751","0x3D567751","0","","2","armes","oui"
