module_key,module_index,level,descriptor_rva,descriptor_runtime,object_name,callback_count,callback_rvas,callback_runtime_addresses,pvar_schema
LEVEL_02,2,Ryllus,0x002E7A48,0x09421748,ClankBotHouse,4,0x001386E4; 0x001389B4; 0x001389E8; 0x00138B34,0x092723E4; 0x092726B4; 0x092726E8; 0x09272834,Moby *pParts[3]; MobyLink bot;
LEVEL_02,2,Ryllus,0x002E7AE0,0x094217E0,ClankBotHouseBase,3,0x00139038; 0x0013919C; 0x001391D0,0x09272D38; 0x09272E9C; 0x09272ED0,VEC4 velocity; VEC4 rotAxis;
LEVEL_02,2,Ryllus,0x002E7B60,0x09421860,ClankBotHouseDome,3,0x001391D8; 0x001391E0; 0x001391E8,0x09272ED8; 0x09272EE0; 0x09272EE8,VEC4 velocity; VEC4 rotAxis;
LEVEL_02,2,Ryllus,0x002E7C1C,0x0942191C,ClankBotHouseRoof,3,0x001391F0; 0x00139224; 0x0013922C,0x09272EF0; 0x09272F24; 0x09272F2C,VEC4 velocity; VEC4 rotAxis;
LEVEL_02,2,Ryllus,0x002E7CFC,0x094219FC,ClankBotPath,3,0x00139830; 0x00139848; 0x00139850,0x09273530; 0x09273548; 0x09273550,MobyLink chasePosController[8]; CurveLink leftCurve; MobyLink aboveGround; u8 numSegments; u8 numEnemyGroups; u8 pad[2];
LEVEL_02,2,Ryllus,0x002E7DA0,0x09421AA0,ClankBotPort,3,0x00139A6C; 0x00139D7C; 0x00139DB0,0x0927376C; 0x09273A7C; 0x09273AB0,MobyLink triggered; Particle *pGlow; u8 botsNeeded; u8 pad[7];
LEVEL_02,2,Ryllus,0x002E81AC,0x09421EAC,ClankBotShrapnel,3,0x0013A820; 0x0013A828; 0x0013A830,0x09274520; 0x09274528; 0x09274530,
LEVEL_02,2,Ryllus,0x002E8220,0x09421F20,ClankForShipAnim,3,0x0013AB38; 0x0013AB40; 0x0013AB48,0x09274838; 0x09274840; 0x09274848,u32 pad[ 4 ];
LEVEL_02,2,Ryllus,0x002E8280,0x09421F80,ClankPack,3,0x0013AB50; 0x0013AB80; 0x0013AB88,0x09274850; 0x09274880; 0x09274888,
LEVEL_02,2,Ryllus,0x002E8304,0x09422004,ClankPlr,4,0x0013ABAC; 0x0013ABF8; 0x0013AC00; 0x0013AC08,0x092748AC; 0x092748F8; 0x09274900; 0x09274908,MobyLink levelMusic; u32 pad[ 3 ];
LEVEL_02,2,Ryllus,0x002E8394,0x09422094,ContinuePoint,3,0x0013AC74; 0x0013AC98; 0x0013ACA0,0x09274974; 0x09274998; 0x092749A0,TriggerLink activateTrigger; u8 index;
LEVEL_02,2,Ryllus,0x002E8434,0x09422134,CowBell,3,0x0013B170; 0x0013B178; 0x0013B180,0x09274E70; 0x09274E78; 0x09274E80,
LEVEL_02,2,Ryllus,0x002E855C,0x0942225C,CrankedObject,3,0x0013B35C; 0x0013B1E0; 0x0013B798,0x0927505C; 0x09274EE0; 0x09275498,MobyLink boltCrank; f32 moveAmount; f32 speed; f32 accel; GDE_Sound *pSoundRaised; GDE_Sound *pSoundRaising; GDE_Sound *pSoundDropped; SND_Positional *pSoundRaisingPos; MobyLink boltCrank2;
LEVEL_02,2,Ryllus,0x002E888C,0x0942258C,Crate,4,0x0013BFE0; 0x0013BFE8; 0x0013C0D0; 0x0013BFF0,0x09275CE0; 0x09275CE8; 0x09275DD0; 0x09275CF0,Moby *pCrateBelow; f32 velocityY; f32 fallDistance; f32 distFallen;
LEVEL_02,2,Ryllus,0x002E89CC,0x094226CC,CrateAmmo,4,0x0013C1B0; 0x0013C1D8; 0x0013C1E0; 0x0013C1E8,0x09275EB0; 0x09275ED8; 0x09275EE0; 0x09275EE8,Moby *pCrateBelow; f32 velocityY; f32 fallDistance; f32 distFallen; Toggle major; Toggle minor; u8 noAmmoType1; u8 noAmmoType2; u8 onlyAmmoType; Toggle validIM; Toggle validDM; Toggle validCTF; u8 pad[8];
LEVEL_02,2,Ryllus,0x002E8A30,0x09422730,CrateChunk,2,0x0013C8AC; 0x0013C8B4,0x092765AC; 0x092765B4,
LEVEL_02,2,Ryllus,0x002E8C30,0x09422930,CrateChunkController,2,0x0013CF10; 0x0013CF18,0x09276C10; 0x09276C18,
LEVEL_02,2,Ryllus,0x002E8D54,0x09422A54,CrateExplosive,2,0x0013D0D8; 0x0013D11C,0x09276DD8; 0x09276E1C,Moby *pCrateBelow; f32 velocityY; f32 fallDistance; f32 distFallen; Toggle explode; u8 keyIdx; Toggle validIM; Toggle validDM; Toggle validCTF; u8 pad[11];
LEVEL_02,2,Ryllus,0x002E8EE8,0x09422BE8,CrateHealth,2,0x0013D900; 0x0013D99C,0x09277600; 0x0927769C,Moby *pCrateBelow; f32 velocityY; f32 fallDistance; f32 distFallen; Moby *pPowerup; Toggle validIM; Toggle validDM; Toggle validCTF; u8 pad[9];
LEVEL_02,2,Ryllus,0x002E94EC,0x094231EC,CrossbowGun,3,0x0013E2B8; 0x0013E3A4; 0x0013E584,0x09277FB8; 0x092780A4; 0x09278284,
LEVEL_02,2,Ryllus,0x002E96CC,0x094233CC,CrossbowShot,3,0x0013EBD4; 0x0013EBDC; 0x0014011C,0x092788D4; 0x092788DC; 0x09279E1C,
LEVEL_02,2,Ryllus,0x002E97E8,0x094234E8,CrystalGroundShard,3,0x00141010; 0x00141254; 0x00141498,0x0927AD10; 0x0927AF54; 0x0927B198,
LEVEL_02,2,Ryllus,0x002E9900,0x09423600,Dart,3,0x00141BB8; 0x00141BF0; 0x00141C50,0x0927B8B8; 0x0927B8F0; 0x0927B950,f32 collDelay; f32 speed; f32 accel; VEC3 fallVel; f32 floorDist; SND_Positional *pMoveSound; u32 pad[3];
LEVEL_02,2,Ryllus,0x002E99E8,0x094236E8,DartShooter,3,0x00142700; 0x00142808; 0x00142810,0x0927C400; 0x0927C508; 0x0927C510,Moby *pDart; MobyLink controller; u32 pad[2];
LEVEL_02,2,Ryllus,0x002E9AD4,0x094237D4,DartShooterController,3,0x00142BE0; 0x00142C74; 0x00142C7C,0x0927C8E0; 0x0927C974; 0x0927C97C,Moby *pShooter[4]; f32 timeBetweenShots; TriggerLink cutsceneTrigger; f32 cutsceneTimer; u32 pad;
LEVEL_02,2,Ryllus,0x002E9B98,0x09423898,DeathTrigger,3,0x00142F98; 0x00142FF8; 0x00143000,0x0927CC98; 0x0927CCF8; 0x0927CD00,MobyLink killAreas; MobyLink ignoreAreas; Toggle killHeroInTriggers; f32 minYHeight; u8 pad[3];
