module,level,candidate_kind,function_rva,arithmetic_rva,arithmetic_file_offset,vanilla_word,operation,memory_load_rva,memory_base,memory_origin_heuristic,field_offset,store_rva,store_vanilla_word,fixed_delta_per_call,direct_objects,objects_within_3_calls,known_wrapper_family,source_strings,evidence_confidence,branches_or_calls_in_linear_slice,status,runtime_address_rule,context,static_proposal,constant_value,constant_bits,constant_rva,constant_definition_rvas,constant_definition_words
9,Inside Clank,float_multiplicative_read_modify_write,0x00105184,0x00105304,0x00105378,0x46107C02,mul.s,0x001052F0,s1,a0(entry),+0x20,0x00105310,0xE6300020,,,AgentOfDoom,WF-007,,local_straight_line,0,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x001052E8 0x44846000 mtc1 $a0, $f12 | 0x001052EC 0x460063C3 div.s $f15, $f12, $f0 | 0x001052F0 0xC6300020 lwc1 $f16, 0x20($s1) | 0x001052F4 0xC6320028 lwc1 $f18, 0x28($s1) | 0x001052F8 0xC6310024 lwc1 $f17, 0x24($s1) | 0x001052FC 0xC62E0030 lwc1 $f14, 0x30($s1) | 0x00105300 0xC62D0034 lwc1 $f13, 0x34($s1) | 0x00105304 0x46107C02 mul.s $f16, $f15, $f16 | 0x00105308 0xC62C0038 lwc1 $f12, 0x38($s1) | 0x0010530C 0x46127BC2 mul.s $f15, $f15, $f18 | 0x00105310 0xE6300020 swc1 $f16, 0x20($s1) | 0x00105314 0xE62F0028 swc1 $f15, 0x28($s1) | 0x00105318 0xC6500004 lwc1 $f16, 4($s2) | 0x0010531C 0xC6530008 lwc1 $f19, 8($s2) | 0x00105320 0x460F8402 mul.s $f16, $f16, $f15 | 0x00105324 0x46119CC2 mul.s $f19, $f19, $f17",,,,,,
9,Inside Clank,float_multiplicative_read_modify_write,0x00105184,0x0010530C,0x00105380,0x46127BC2,mul.s,0x001052F4,s1,a0(entry),+0x28,0x00105314,0xE62F0028,,,AgentOfDoom,WF-007,,local_straight_line,0,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x001052EC 0x460063C3 div.s $f15, $f12, $f0 | 0x001052F0 0xC6300020 lwc1 $f16, 0x20($s1) | 0x001052F4 0xC6320028 lwc1 $f18, 0x28($s1) | 0x001052F8 0xC6310024 lwc1 $f17, 0x24($s1) | 0x001052FC 0xC62E0030 lwc1 $f14, 0x30($s1) | 0x00105300 0xC62D0034 lwc1 $f13, 0x34($s1) | 0x00105304 0x46107C02 mul.s $f16, $f15, $f16 | 0x00105308 0xC62C0038 lwc1 $f12, 0x38($s1) | 0x0010530C 0x46127BC2 mul.s $f15, $f15, $f18 | 0x00105310 0xE6300020 swc1 $f16, 0x20($s1) | 0x00105314 0xE62F0028 swc1 $f15, 0x28($s1) | 0x00105318 0xC6500004 lwc1 $f16, 4($s2) | 0x0010531C 0xC6530008 lwc1 $f19, 8($s2) | 0x00105320 0x460F8402 mul.s $f16, $f16, $f15 | 0x00105324 0x46119CC2 mul.s $f19, $f19, $f17 | 0x00105328 0x46138401 sub.s $f16, $f16, $f19 | 0x0010532C 0xE6300000 swc1 $f16, ($s1)",,,,,,
9,Inside Clank,integer_unit_read_modify_write,0x00105E8C,0x00105F08,0x00105F7C,0x2484FFFF,addiu,0x00105F04,s1,s1(entry),+0x6c,0x00105F10,0xAE24006C,-1,,,,,linear_slice_only,1,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x00105EFC 0x10000009 b 0x105f24 | 0x00105F00 0x00000000 nop  | 0x00105F04 0x8E24006C lw $a0, 0x6c($s1) | 0x00105F08 0x2484FFFF addiu $a0, $a0, -1 | 0x00105F0C 0x10000005 b 0x105f24 | 0x00105F10 0xAE24006C sw $a0, 0x6c($s1) | 0x00105F14 0x308500FF andi $a1, $a0, 0xff | 0x00105F18 0x02002025 move $a0, $s0 | 0x00105F1C 0x0C04195F jal 0x10657c | 0x00105F20 0x00003025 move $a2, $zero | 0x00105F24 0x8E240070 lw $a0, 0x70($s1) | 0x00105F28 0x10800066 beqz $a0, 0x1060c4","NO AUTOMATIC SCALING: distinguish frame timer, ammo, iteration, refcount; integer timer requires gate or accumulator",,,,,
9,Inside Clank,integer_unit_read_modify_write,0x001060CC,0x001060F4,0x00106168,0x2484FFFF,addiu,0x001060EC,s1,s1(entry),+0x6c,0x001060F8,0xAE24006C,-1,,,,,local_straight_line,0,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x001060E4 0x18A00011 blez $a1, 0x10612c | 0x001060E8 0x00000000 nop  | 0x001060EC 0x8E24006C lw $a0, 0x6c($s1) | 0x001060F0 0x3C06002B lui $a2, 0x2b | 0x001060F4 0x2484FFFF addiu $a0, $a0, -1 | 0x001060F8 0xAE24006C sw $a0, 0x6c($s1) | 0x001060FC 0x2625005C addiu $a1, $s1, 0x5c | 0x00106100 0x02002025 move $a0, $s0 | 0x00106104 0x0C041C7B jal 0x1071ec | 0x00106108 0x24C670C8 addiu $a2, $a2, 0x70c8 | 0x0010610C 0x10400005 beqz $v0, 0x106124 | 0x00106110 0x00000000 nop  | 0x00106114 0x02002025 move $a0, $s0","NO AUTOMATIC SCALING: distinguish frame timer, ammo, iteration, refcount; integer timer requires gate or accumulator",,,,,
9,Inside Clank,float_read_modify_write,0x00106874,0x00106924,0x00106998,0x460E6300,add.s,0x00106918,s2,s2(entry),+0x5c,0x00106930,0xE64C005C,,,,,,local_straight_line,0,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x00106910 0x0C03BBE6 jal 0xeef98 | 0x00106914 0xE7AE0024 swc1 $f14, 0x24($sp) | 0x00106918 0xC64C005C lwc1 $f12, 0x5c($s2) | 0x0010691C 0xC60E0030 lwc1 $f14, 0x30($s0) | 0x00106920 0xC64D0060 lwc1 $f13, 0x60($s2) | 0x00106924 0x460E6300 add.s $f12, $f12, $f14 | 0x00106928 0xC64F0064 lwc1 $f15, 0x64($s2) | 0x0010692C 0x3C08002B lui $t0, 0x2b | 0x00106930 0xE64C005C swc1 $f12, 0x5c($s2) | 0x00106934 0xC60C0034 lwc1 $f12, 0x34($s0) | 0x00106938 0x460C6B00 add.s $f12, $f13, $f12 | 0x0010693C 0x02002025 move $a0, $s0 | 0x00106940 0x34050001 ori $a1, $zero, 1 | 0x00106944 0x00003025 move $a2, $zero",,,,,,
9,Inside Clank,float_read_modify_write,0x00106874,0x00106938,0x001069AC,0x460C6B00,add.s,0x00106920,s2,s2(entry),+0x60,0x00106948,0xE64C0060,,,,,,local_straight_line,0,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x00106918 0xC64C005C lwc1 $f12, 0x5c($s2) | 0x0010691C 0xC60E0030 lwc1 $f14, 0x30($s0) | 0x00106920 0xC64D0060 lwc1 $f13, 0x60($s2) | 0x00106924 0x460E6300 add.s $f12, $f12, $f14 | 0x00106928 0xC64F0064 lwc1 $f15, 0x64($s2) | 0x0010692C 0x3C08002B lui $t0, 0x2b | 0x00106930 0xE64C005C swc1 $f12, 0x5c($s2) | 0x00106934 0xC60C0034 lwc1 $f12, 0x34($s0) | 0x00106938 0x460C6B00 add.s $f12, $f13, $f12 | 0x0010693C 0x02002025 move $a0, $s0 | 0x00106940 0x34050001 ori $a1, $zero, 1 | 0x00106944 0x00003025 move $a2, $zero | 0x00106948 0xE64C0060 swc1 $f12, 0x60($s2) | 0x0010694C 0xC60C0038 lwc1 $f12, 0x38($s0) | 0x00106950 0x44806800 mtc1 $zero, $f13 | 0x00106954 0x34070001 ori $a3, $zero, 1 | 0x00106958 0x460C7B00 add.s $f12, $f15, $f12",,,,,,
9,Inside Clank,float_read_modify_write,0x00106874,0x00106958,0x001069CC,0x460C7B00,add.s,0x00106928,s2,s2(entry),+0x64,0x0010695C,0xE64C0064,,,,,,local_straight_line,0,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x00106920 0xC64D0060 lwc1 $f13, 0x60($s2) | 0x00106924 0x460E6300 add.s $f12, $f12, $f14 | 0x00106928 0xC64F0064 lwc1 $f15, 0x64($s2) | 0x0010692C 0x3C08002B lui $t0, 0x2b | 0x00106930 0xE64C005C swc1 $f12, 0x5c($s2) | 0x00106934 0xC60C0034 lwc1 $f12, 0x34($s0) | 0x00106938 0x460C6B00 add.s $f12, $f13, $f12 | 0x0010693C 0x02002025 move $a0, $s0 | 0x00106940 0x34050001 ori $a1, $zero, 1 | 0x00106944 0x00003025 move $a2, $zero | 0x00106948 0xE64C0060 swc1 $f12, 0x60($s2) | 0x0010694C 0xC60C0038 lwc1 $f12, 0x38($s0) | 0x00106950 0x44806800 mtc1 $zero, $f13 | 0x00106954 0x34070001 ori $a3, $zero, 1 | 0x00106958 0x460C7B00 add.s $f12, $f15, $f12 | 0x0010695C 0xE64C0064 swc1 $f12, 0x64($s2) | 0x00106960 0x0C019E89 jal 0x67a24 | 0x00106964 0xC50C7048 lwc1 $f12, 0x7048($t0) | 0x00106968 0x100000A4 b 0x106bfc | 0x0010696C 0x00000000 nop ",,,,,,
9,Inside Clank,float_multiplicative_read_modify_write,0x00106A40,0x00106AF8,0x00106B6C,0x460D6302,mul.s,0x00106AEC,s2,s2(entry),+0x5c,0x00106B04,0xE64C005C,,,,,,local_straight_line,0,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x00106AE4 0xE64C005C swc1 $f12, 0x5c($s2) | 0x00106AE8 0xE64D0060 swc1 $f13, 0x60($s2) | 0x00106AEC 0xC64C005C lwc1 $f12, 0x5c($s2) | 0x00106AF0 0xC48D7078 lwc1 $f13, 0x7078($a0) | 0x00106AF4 0xC6500060 lwc1 $f16, 0x60($s2) | 0x00106AF8 0x460D6302 mul.s $f12, $f12, $f13 | 0x00106AFC 0xC64F0064 lwc1 $f15, 0x64($s2) | 0x00106B00 0x34130059 ori $s3, $zero, 0x59 | 0x00106B04 0xE64C005C swc1 $f12, 0x5c($s2) | 0x00106B08 0xC48C7078 lwc1 $f12, 0x7078($a0) | 0x00106B0C 0x460C8302 mul.s $f12, $f16, $f12 | 0x00106B10 0xE64C0060 swc1 $f12, 0x60($s2) | 0x00106B14 0xC48C7078 lwc1 $f12, 0x7078($a0) | 0x00106B18 0x460C7B02 mul.s $f12, $f15, $f12",,,,,,
9,Inside Clank,float_multiplicative_read_modify_write,0x00106A40,0x00106B0C,0x00106B80,0x460C8302,mul.s,0x00106AF4,s2,s2(entry),+0x60,0x00106B10,0xE64C0060,,,,,,local_straight_line,0,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x00106AEC 0xC64C005C lwc1 $f12, 0x5c($s2) | 0x00106AF0 0xC48D7078 lwc1 $f13, 0x7078($a0) | 0x00106AF4 0xC6500060 lwc1 $f16, 0x60($s2) | 0x00106AF8 0x460D6302 mul.s $f12, $f12, $f13 | 0x00106AFC 0xC64F0064 lwc1 $f15, 0x64($s2) | 0x00106B00 0x34130059 ori $s3, $zero, 0x59 | 0x00106B04 0xE64C005C swc1 $f12, 0x5c($s2) | 0x00106B08 0xC48C7078 lwc1 $f12, 0x7078($a0) | 0x00106B0C 0x460C8302 mul.s $f12, $f16, $f12 | 0x00106B10 0xE64C0060 swc1 $f12, 0x60($s2) | 0x00106B14 0xC48C7078 lwc1 $f12, 0x7078($a0) | 0x00106B18 0x460C7B02 mul.s $f12, $f15, $f12 | 0x00106B1C 0x12600007 beqz $s3, 0x106b3c | 0x00106B20 0xE64C0064 swc1 $f12, 0x64($s2) | 0x00106B24 0x0C06657C jal 0x1995f0 | 0x00106B28 0x00000000 nop  | 0x00106B2C 0x0053001A div $zero, $v0, $s3",,,,,,
9,Inside Clank,float_multiplicative_read_modify_write,0x00106A40,0x00106B18,0x00106B8C,0x460C7B02,mul.s,0x00106AFC,s2,s2(entry),+0x64,0x00106B20,0xE64C0064,,,,,,linear_slice_only,1,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x00106AF4 0xC6500060 lwc1 $f16, 0x60($s2) | 0x00106AF8 0x460D6302 mul.s $f12, $f12, $f13 | 0x00106AFC 0xC64F0064 lwc1 $f15, 0x64($s2) | 0x00106B00 0x34130059 ori $s3, $zero, 0x59 | 0x00106B04 0xE64C005C swc1 $f12, 0x5c($s2) | 0x00106B08 0xC48C7078 lwc1 $f12, 0x7078($a0) | 0x00106B0C 0x460C8302 mul.s $f12, $f16, $f12 | 0x00106B10 0xE64C0060 swc1 $f12, 0x60($s2) | 0x00106B14 0xC48C7078 lwc1 $f12, 0x7078($a0) | 0x00106B18 0x460C7B02 mul.s $f12, $f15, $f12 | 0x00106B1C 0x12600007 beqz $s3, 0x106b3c | 0x00106B20 0xE64C0064 swc1 $f12, 0x64($s2) | 0x00106B24 0x0C06657C jal 0x1995f0 | 0x00106B28 0x00000000 nop  | 0x00106B2C 0x0053001A div $zero, $v0, $s3 | 0x00106B30 0x00009810 mfhi $s3 | 0x00106B34 0x10000003 b 0x106b44 | 0x00106B38 0x26640001 addiu $a0, $s3, 1",,,,,,
9,Inside Clank,integer_unit_read_modify_write,0x00106C24,0x00106E04,0x00106E78,0x24840001,addiu,0x00106DFC,s1,a0(entry)->pvars,+0xe8,0x00106E08,0xA22400E8,1,,,,,local_straight_line,0,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x00106DF4 0x4501002E bc1t 0x106eb0 | 0x00106DF8 0x00000000 nop  | 0x00106DFC 0x922400E8 lbu $a0, 0xe8($s1) | 0x00106E00 0x34140015 ori $s4, $zero, 0x15 | 0x00106E04 0x24840001 addiu $a0, $a0, 1 | 0x00106E08 0xA22400E8 sb $a0, 0xe8($s1) | 0x00106E0C 0x34040005 ori $a0, $zero, 5 | 0x00106E10 0x0C007A96 jal 0x1ea58 | 0x00106E14 0x2405FFFF addiu $a1, $zero, -1 | 0x00106E18 0x3C15002A lui $s5, 0x2a | 0x00106E1C 0x54400001 bnel $v0, $zero, 0x106e24 | 0x00106E20 0x34140016 ori $s4, $zero, 0x16 | 0x00106E24 0x8E640040 lw $a0, 0x40($s3)","NO AUTOMATIC SCALING: distinguish frame timer, ammo, iteration, refcount; integer timer requires gate or accumulator",,,,,
9,Inside Clank,float_read_modify_write,0x00107B50,0x00107CC0,0x00107D34,0x46119440,add.s,0x00107C74,s0,a0(entry),+0x30,0x00107CD8,0xE6110030,,,AgentOfDoom,WF-010,,linear_slice_only,2,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x00107C6C 0xC7B3002C lwc1 $f19, 0x2c($sp) | 0x00107C70 0xC62C002C lwc1 $f12, 0x2c($s1) | 0x00107C74 0xC6120030 lwc1 $f18, 0x30($s0) | 0x00107C78 0xC7B10048 lwc1 $f17, 0x48($sp) | 0x00107C7C 0x460C983E c.le.s $f19, $f12 | 0x00107C80 0xC6100034 lwc1 $f16, 0x34($s0) | 0x00107C84 0xC7AF004C lwc1 $f15, 0x4c($sp) | 0x00107C88 0xC60E0038 lwc1 $f14, 0x38($s0) | 0x00107C8C 0x3C04002B lui $a0, 0x2b | 0x00107C90 0xC7AD0050 lwc1 $f13, 0x50($sp) | 0x00107C94 0x27A60048 addiu $a2, $sp, 0x48 | 0x00107C98 0x26250020 addiu $a1, $s1, 0x20 | 0x00107C9C 0x45000003 bc1f 0x107cac | 0x00107CA0 0x248471E8 addiu $a0, $a0, 0x71e8 | 0x00107CA4 0x10000001 b 0x107cac | 0x00107CA8 0x46009B06 mov.s $f12, $f19 | 0x00107CAC 0x460C8C42 mul.s $f17, $f17, $f12 | 0x00107CB0 0x460C7BC2 mul.s $f15, $f15, $f12 | 0x00107CB4 0x00A03825 move $a3, $a1 | 0x00107CB8 0x00C02825 move $a1, $a2 | 0x00107CBC 0x00804025 move $t0, $a0 | 0x00107CC0 0x46119440 add.s $f17, $f18, $f17 | 0x00107CC4 0x460C6B02 mul.s $f12, $f13, $f12 | 0x00107CC8 0x00E03025 move $a2, $a3 | 0x00107CCC 0x460F83C0 add.s $f15, $f16, $f15 | 0x00107CD0 0x02002025 move $a0, $s0 | 0x00107CD4 0x01003825 move $a3, $t0 | 0x00107CD8 0xE6110030 swc1 $f17, 0x30($s0) | 0x00107CDC 0x460C7300 add.s $f12, $f14, $f12 | 0x00107CE0 0xE60F0034 swc1 $f15, 0x34($s0)",,,,,,
9,Inside Clank,float_read_modify_write,0x00107B50,0x00107CCC,0x00107D40,0x460F83C0,add.s,0x00107C80,s0,a0(entry),+0x34,0x00107CE0,0xE60F0034,,,AgentOfDoom,WF-010,,linear_slice_only,2,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x00107C78 0xC7B10048 lwc1 $f17, 0x48($sp) | 0x00107C7C 0x460C983E c.le.s $f19, $f12 | 0x00107C80 0xC6100034 lwc1 $f16, 0x34($s0) | 0x00107C84 0xC7AF004C lwc1 $f15, 0x4c($sp) | 0x00107C88 0xC60E0038 lwc1 $f14, 0x38($s0) | 0x00107C8C 0x3C04002B lui $a0, 0x2b | 0x00107C90 0xC7AD0050 lwc1 $f13, 0x50($sp) | 0x00107C94 0x27A60048 addiu $a2, $sp, 0x48 | 0x00107C98 0x26250020 addiu $a1, $s1, 0x20 | 0x00107C9C 0x45000003 bc1f 0x107cac | 0x00107CA0 0x248471E8 addiu $a0, $a0, 0x71e8 | 0x00107CA4 0x10000001 b 0x107cac | 0x00107CA8 0x46009B06 mov.s $f12, $f19 | 0x00107CAC 0x460C8C42 mul.s $f17, $f17, $f12 | 0x00107CB0 0x460C7BC2 mul.s $f15, $f15, $f12 | 0x00107CB4 0x00A03825 move $a3, $a1 | 0x00107CB8 0x00C02825 move $a1, $a2 | 0x00107CBC 0x00804025 move $t0, $a0 | 0x00107CC0 0x46119440 add.s $f17, $f18, $f17 | 0x00107CC4 0x460C6B02 mul.s $f12, $f13, $f12 | 0x00107CC8 0x00E03025 move $a2, $a3 | 0x00107CCC 0x460F83C0 add.s $f15, $f16, $f15 | 0x00107CD0 0x02002025 move $a0, $s0 | 0x00107CD4 0x01003825 move $a3, $t0 | 0x00107CD8 0xE6110030 swc1 $f17, 0x30($s0) | 0x00107CDC 0x460C7300 add.s $f12, $f14, $f12 | 0x00107CE0 0xE60F0034 swc1 $f15, 0x34($s0) | 0x00107CE4 0x0C004278 jal 0x109e0 | 0x00107CE8 0xE60C0038 swc1 $f12, 0x38($s0) | 0x00107CEC 0x10000031 b 0x107db4",,,,,,
9,Inside Clank,float_read_modify_write,0x00107B50,0x00107D80,0x00107DF4,0x460E6B40,add.s,0x00107D34,s0,a0(entry),+0x30,0x00107D90,0xE60D0030,,,AgentOfDoom,WF-010,,linear_slice_only,2,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x00107D2C 0xC7AC002C lwc1 $f12, 0x2c($sp) | 0x00107D30 0xC633002C lwc1 $f19, 0x2c($s1) | 0x00107D34 0xC60D0030 lwc1 $f13, 0x30($s0) | 0x00107D38 0xC7AE0048 lwc1 $f14, 0x48($sp) | 0x00107D3C 0x4613603E c.le.s $f12, $f19 | 0x00107D40 0xC60F0034 lwc1 $f15, 0x34($s0) | 0x00107D44 0xC7B0004C lwc1 $f16, 0x4c($sp) | 0x00107D48 0xC6110038 lwc1 $f17, 0x38($s0) | 0x00107D4C 0x3C06002B lui $a2, 0x2b | 0x00107D50 0xC7B20050 lwc1 $f18, 0x50($sp) | 0x00107D54 0x27A40048 addiu $a0, $sp, 0x48 | 0x00107D58 0x26250020 addiu $a1, $s1, 0x20 | 0x00107D5C 0x45010003 bc1t 0x107d6c | 0x00107D60 0x24C671E8 addiu $a2, $a2, 0x71e8 | 0x00107D64 0x10000001 b 0x107d6c | 0x00107D68 0x46009B06 mov.s $f12, $f19 | 0x00107D6C 0x460C7382 mul.s $f14, $f14, $f12 | 0x00107D70 0x460C8402 mul.s $f16, $f16, $f12 | 0x00107D74 0x00C03825 move $a3, $a2 | 0x00107D78 0x00A03025 move $a2, $a1 | 0x00107D7C 0x00802825 move $a1, $a0 | 0x00107D80 0x460E6B40 add.s $f13, $f13, $f14 | 0x00107D84 0x460C9302 mul.s $f12, $f18, $f12 | 0x00107D88 0x02002025 move $a0, $s0 | 0x00107D8C 0x46107BC0 add.s $f15, $f15, $f16 | 0x00107D90 0xE60D0030 swc1 $f13, 0x30($s0) | 0x00107D94 0x460C8B00 add.s $f12, $f17, $f12 | 0x00107D98 0xE60F0034 swc1 $f15, 0x34($s0) | 0x00107D9C 0x0C004278 jal 0x109e0 | 0x00107DA0 0xE60C0038 swc1 $f12, 0x38($s0)",,,,,,
9,Inside Clank,float_read_modify_write,0x00107B50,0x00107D8C,0x00107E00,0x46107BC0,add.s,0x00107D40,s0,a0(entry),+0x34,0x00107D98,0xE60F0034,,,AgentOfDoom,WF-010,,linear_slice_only,2,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x00107D38 0xC7AE0048 lwc1 $f14, 0x48($sp) | 0x00107D3C 0x4613603E c.le.s $f12, $f19 | 0x00107D40 0xC60F0034 lwc1 $f15, 0x34($s0) | 0x00107D44 0xC7B0004C lwc1 $f16, 0x4c($sp) | 0x00107D48 0xC6110038 lwc1 $f17, 0x38($s0) | 0x00107D4C 0x3C06002B lui $a2, 0x2b | 0x00107D50 0xC7B20050 lwc1 $f18, 0x50($sp) | 0x00107D54 0x27A40048 addiu $a0, $sp, 0x48 | 0x00107D58 0x26250020 addiu $a1, $s1, 0x20 | 0x00107D5C 0x45010003 bc1t 0x107d6c | 0x00107D60 0x24C671E8 addiu $a2, $a2, 0x71e8 | 0x00107D64 0x10000001 b 0x107d6c | 0x00107D68 0x46009B06 mov.s $f12, $f19 | 0x00107D6C 0x460C7382 mul.s $f14, $f14, $f12 | 0x00107D70 0x460C8402 mul.s $f16, $f16, $f12 | 0x00107D74 0x00C03825 move $a3, $a2 | 0x00107D78 0x00A03025 move $a2, $a1 | 0x00107D7C 0x00802825 move $a1, $a0 | 0x00107D80 0x460E6B40 add.s $f13, $f13, $f14 | 0x00107D84 0x460C9302 mul.s $f12, $f18, $f12 | 0x00107D88 0x02002025 move $a0, $s0 | 0x00107D8C 0x46107BC0 add.s $f15, $f15, $f16 | 0x00107D90 0xE60D0030 swc1 $f13, 0x30($s0) | 0x00107D94 0x460C8B00 add.s $f12, $f17, $f12 | 0x00107D98 0xE60F0034 swc1 $f15, 0x34($s0) | 0x00107D9C 0x0C004278 jal 0x109e0 | 0x00107DA0 0xE60C0038 swc1 $f12, 0x38($s0) | 0x00107DA4 0x10000003 b 0x107db4 | 0x00107DA8 0x00000000 nop  | 0x00107DAC 0xE62C002C swc1 $f12, 0x2c($s1)",,,,,,
9,Inside Clank,integer_unit_read_modify_write,0x00107B50,0x00107DB8,0x00107E2C,0x2484FFFF,addiu,0x00107DB4,s1,s1(entry),+0x6c,0x00107DC0,0xAE24006C,-1,,AgentOfDoom,WF-010,,linear_slice_only,1,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x00107DAC 0xE62C002C swc1 $f12, 0x2c($s1) | 0x00107DB0 0xE62C0030 swc1 $f12, 0x30($s1) | 0x00107DB4 0x8E24006C lw $a0, 0x6c($s1) | 0x00107DB8 0x2484FFFF addiu $a0, $a0, -1 | 0x00107DBC 0x14800023 bnez $a0, 0x107e4c | 0x00107DC0 0xAE24006C sw $a0, 0x6c($s1) | 0x00107DC4 0x0C06657C jal 0x1995f0 | 0x00107DC8 0x00000000 nop  | 0x00107DCC 0x44826000 mtc1 $v0, $f12 | 0x00107DD0 0x3C043000 lui $a0, 0x3000 | 0x00107DD4 0x46806320 cvt.s.w $f12, $f12 | 0x00107DD8 0x44846800 mtc1 $a0, $f13","NO AUTOMATIC SCALING: distinguish frame timer, ammo, iteration, refcount; integer timer requires gate or accumulator",,,,,
9,Inside Clank,float_multiplicative_read_modify_write,0x00107B50,0x00107E20,0x00107E94,0x460E6B02,mul.s,0x00107E14,s1,s1(entry),+0x5c,0x00107E28,0xE62C005C,,,AgentOfDoom,WF-010,,local_straight_line,0,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x00107E0C 0x4600A306 mov.s $f12, $f20 | 0x00107E10 0xE6200064 swc1 $f0, 0x64($s1) | 0x00107E14 0xC62D005C lwc1 $f13, 0x5c($s1) | 0x00107E18 0x3C04002B lui $a0, 0x2b | 0x00107E1C 0xC48E7078 lwc1 $f14, 0x7078($a0) | 0x00107E20 0x460E6B02 mul.s $f12, $f13, $f14 | 0x00107E24 0x34150059 ori $s5, $zero, 0x59 | 0x00107E28 0xE62C005C swc1 $f12, 0x5c($s1) | 0x00107E2C 0xC48C7078 lwc1 $f12, 0x7078($a0) | 0x00107E30 0x460C0302 mul.s $f12, $f0, $f12 | 0x00107E34 0x0C06657C jal 0x1995f0 | 0x00107E38 0xE62C0064 swc1 $f12, 0x64($s1) | 0x00107E3C 0x0055001A div $zero, $v0, $s5 | 0x00107E40 0x00002010 mfhi $a0",,,,,,
9,Inside Clank,float_multiplicative_read_modify_write,0x00108468,0x00108628,0x0010869C,0x460D7382,mul.s,0x00108618,a0,v0(entry),+0x4,0x00108630,0xE48E0004,,,AgentsGlove,,,local_straight_line,0,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x00108610 0x46007B44 sqrt.s $f13, $f15 | 0x00108614 0x460DC343 div.s $f13, $f24, $f13 | 0x00108618 0xC48E0004 lwc1 $f14, 4($a0) | 0x0010861C 0xC4900008 lwc1 $f16, 8($a0) | 0x00108620 0xC4910024 lwc1 $f17, 0x24($a0) | 0x00108624 0xC4920028 lwc1 $f18, 0x28($a0) | 0x00108628 0x460D7382 mul.s $f14, $f14, $f13 | 0x0010862C 0x460D6302 mul.s $f12, $f12, $f13 | 0x00108630 0xE48E0004 swc1 $f14, 4($a0) | 0x00108634 0x460D8342 mul.s $f13, $f16, $f13 | 0x00108638 0xE48C0000 swc1 $f12, ($a0) | 0x0010863C 0xC48C0004 lwc1 $f12, 4($a0) | 0x00108640 0x460D8B82 mul.s $f14, $f17, $f13 | 0x00108644 0xE48D0008 swc1 $f13, 8($a0) | 0x00108648 0x460C9342 mul.s $f13, $f18, $f12",,,,,,
