module,level,candidate_kind,function_rva,arithmetic_rva,arithmetic_file_offset,vanilla_word,operation,memory_load_rva,memory_base,memory_origin_heuristic,field_offset,store_rva,store_vanilla_word,fixed_delta_per_call,direct_objects,objects_within_3_calls,known_wrapper_family,source_strings,evidence_confidence,branches_or_calls_in_linear_slice,status,runtime_address_rule,context,constant_value,constant_bits,constant_rva,constant_definition_rvas,constant_definition_words,static_proposal
22,Airboard — niveau 3,float_read_modify_write,0x000B8230,0x000B8304,0x000B8378,0x460C7B00,add.s,0x000B82E8,a0,a0(entry),+0x8,0x000B8308,0xE48C0008,,,,,,local_straight_line,0,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x000B82E0 0xC48E0004 lwc1 $f14, 4($a0) | 0x000B82E4 0x460D6300 add.s $f12, $f12, $f13 | 0x000B82E8 0xC48F0008 lwc1 $f15, 8($a0) | 0x000B82EC 0xE48C0000 swc1 $f12, ($a0) | 0x000B82F0 0xC62C0004 lwc1 $f12, 4($s1) | 0x000B82F4 0x460C7300 add.s $f12, $f14, $f12 | 0x000B82F8 0x3C053480 lui $a1, 0x3480 | 0x000B82FC 0xE48C0004 swc1 $f12, 4($a0) | 0x000B8300 0xC62C0008 lwc1 $f12, 8($s1) | 0x000B8304 0x460C7B00 add.s $f12, $f15, $f12 | 0x000B8308 0xE48C0008 swc1 $f12, 8($a0) | 0x000B830C 0xC62C0000 lwc1 $f12, ($s1) | 0x000B8310 0xC62D0004 lwc1 $f13, 4($s1) | 0x000B8314 0x460C6402 mul.s $f16, $f12, $f12 | 0x000B8318 0xC62E0008 lwc1 $f14, 8($s1) | 0x000B831C 0x460D6B42 mul.s $f13, $f13, $f13 | 0x000B8320 0x460E7382 mul.s $f14, $f14, $f14 | 0x000B8324 0x44857800 mtc1 $a1, $f15",,,,,,
22,Airboard — niveau 3,float_read_modify_write,0x000B8230,0x000B8408,0x000B847C,0x460D6301,sub.s,0x000B8400,s1,s1,+0x4,0x000B840C,0xE62C0004,,,,,,local_straight_line,0,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x000B83F8 0x460F6300 add.s $f12, $f12, $f15 | 0x000B83FC 0xE4AC0008 swc1 $f12, 8($a1) | 0x000B8400 0xC62C0004 lwc1 $f12, 4($s1) | 0x000B8404 0xC62D0018 lwc1 $f13, 0x18($s1) | 0x000B8408 0x460D6301 sub.s $f12, $f12, $f13 | 0x000B840C 0xE62C0004 swc1 $f12, 4($s1) | 0x000B8410 0x8E040008 lw $a0, 8($s0) | 0x000B8414 0xAE04001C sw $a0, 0x1c($s0) | 0x000B8418 0x8E24001C lw $a0, 0x1c($s1) | 0x000B841C 0x8E250020 lw $a1, 0x20($s1) | 0x000B8420 0x0C0358EF jal 0xd63bc | 0x000B8424 0xC62C002C lwc1 $f12, 0x2c($s1) | 0x000B8428 0xAE020008 sw $v0, 8($s0)",,,,,,
22,Airboard — niveau 3,float_constant_arithmetic_store,0x000B8230,0x000B8560,0x000B85D4,0x46146B00,add.s,,,,,0x000B8568,0xE7AC0060,1,,,,,linear_slice_only,4,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x000B8558 0xC7AD0060 lwc1 $f13, 0x60($sp) | 0x000B855C 0xE7AC005C swc1 $f12, 0x5c($sp) | 0x000B8560 0x46146B00 add.s $f12, $f13, $f20 | 0x000B8564 0x4600C386 mov.s $f14, $f24 | 0x000B8568 0xE7AC0060 swc1 $f12, 0x60($sp) | 0x000B856C 0x92240036 lbu $a0, 0x36($s1) | 0x000B8570 0xC62C0028 lwc1 $f12, 0x28($s1) | 0x000B8574 0xC62D0014 lwc1 $f13, 0x14($s1) | 0x000B8578 0x8E27001C lw $a3, 0x1c($s1) | 0x000B857C 0x8E280020 lw $t0, 0x20($s1) | 0x000B8580 0x461A6B42 mul.s $f13, $f13, $f26",1,0x3F800000,,0x000B849C;0x000B84A0,0x3C043F80;0x4484A000,CANDIDATE ONLY: 0x000B849C 0x3C043F80 -> 0x3C043F00; audit all uses and tick ownership
22,Airboard — niveau 3,float_read_modify_write,0x000B8230,0x000B85D8,0x000B864C,0x460D6300,add.s,0x000B85D0,s1,s1(entry),+0x2c,0x000B85DC,0xE62C002C,,,,,,local_straight_line,0,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x000B85C8 0x0C01FB9A jal 0x7ee68 | 0x000B85CC 0x02002025 move $a0, $s0 | 0x000B85D0 0xC62C002C lwc1 $f12, 0x2c($s1) | 0x000B85D4 0xC62D0030 lwc1 $f13, 0x30($s1) | 0x000B85D8 0x460D6300 add.s $f12, $f12, $f13 | 0x000B85DC 0xE62C002C swc1 $f12, 0x2c($s1) | 0x000B85E0 0xC7B40070 lwc1 $f20, 0x70($sp) | 0x000B85E4 0xC7B60074 lwc1 $f22, 0x74($sp) | 0x000B85E8 0xC7B80078 lwc1 $f24, 0x78($sp) | 0x000B85EC 0xC7BA007C lwc1 $f26, 0x7c($sp) | 0x000B85F0 0xC7BC0080 lwc1 $f28, 0x80($sp) | 0x000B85F4 0xC7BE0084 lwc1 $f30, 0x84($sp) | 0x000B85F8 0x8FB00088 lw $s0, 0x88($sp)",,,,,,
22,Airboard — niveau 3,float_fixed_step_read_modify_write,0x000B87CC,0x000B87F8,0x000B886C,0x460E6B40,add.s,0x000B87D4,a1,a1,+0x1c,0x000B8808,0xE4AD001C,-1,,,,,linear_slice_only,2,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x000B87CC 0x27BDFFE0 addiu $sp, $sp, -0x20 | 0x000B87D0 0x24850024 addiu $a1, $a0, 0x24 | 0x000B87D4 0xC4AD001C lwc1 $f13, 0x1c($a1) | 0x000B87D8 0x44806000 mtc1 $zero, $f12 | 0x000B87DC 0xAFBF0010 sw $ra, 0x10($sp) | 0x000B87E0 0x460C683E c.le.s $f13, $f12 | 0x000B87E4 0x00000000 nop  | 0x000B87E8 0x45010013 bc1t 0xb8838 | 0x000B87EC 0x00000000 nop  | 0x000B87F0 0x3C06BF80 lui $a2, 0xbf80 | 0x000B87F4 0x44867000 mtc1 $a2, $f14 | 0x000B87F8 0x460E6B40 add.s $f13, $f13, $f14 | 0x000B87FC 0x460C683E c.le.s $f13, $f12 | 0x000B8800 0x00000000 nop  | 0x000B8804 0x4500000C bc1f 0xb8838 | 0x000B8808 0xE4AD001C swc1 $f13, 0x1c($a1) | 0x000B880C 0x10800008 beqz $a0, 0xb8830 | 0x000B8810 0x3C050022 lui $a1, 0x22 | 0x000B8814 0x8CA647E0 lw $a2, 0x47e0($a1) | 0x000B8818 0x14860003 bne $a0, $a2, 0xb8828",-1,0xBF800000,,0x000B87F0;0x000B87F4,0x3C06BF80;0x44867000,CANDIDATE ONLY: 0x000B87F0 0x3C06BF80 -> 0x3C06BF00; audit all uses and tick ownership
22,Airboard — niveau 3,float_multiplicative_read_modify_write,0x000B8BAC,0x000B8DC8,0x000B8E3C,0x460C6B42,mul.s,0x000B8DC0,a1,a1,+0x14,0x000B8DE0,0xE4AD0014,,,,,,local_straight_line,0,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x000B8DB8 0x100000FB b 0xb91a8 | 0x000B8DBC 0x00000000 nop  | 0x000B8DC0 0xC4AD0014 lwc1 $f13, 0x14($a1) | 0x000B8DC4 0xC4AE001C lwc1 $f14, 0x1c($a1) | 0x000B8DC8 0x460C6B42 mul.s $f13, $f13, $f12 | 0x000B8DCC 0xC4AF0004 lwc1 $f15, 4($a1) | 0x000B8DD0 0xC4B10008 lwc1 $f17, 8($a1) | 0x000B8DD4 0x460F83C1 sub.s $f15, $f16, $f15 | 0x000B8DD8 0xC4B2000C lwc1 $f18, 0xc($a1) | 0x000B8DDC 0x460C7302 mul.s $f12, $f14, $f12 | 0x000B8DE0 0xE4AD0014 swc1 $f13, 0x14($a1) | 0x000B8DE4 0xE4AC001C swc1 $f12, 0x1c($a1) | 0x000B8DE8 0xE4AF0000 swc1 $f15, ($a1)",,,,,,
22,Airboard — niveau 3,float_multiplicative_read_modify_write,0x000B8BAC,0x000B8DDC,0x000B8E50,0x460C7302,mul.s,0x000B8DC4,a1,a1,+0x1c,0x000B8DE4,0xE4AC001C,,,,,,local_straight_line,0,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x000B8DBC 0x00000000 nop  | 0x000B8DC0 0xC4AD0014 lwc1 $f13, 0x14($a1) | 0x000B8DC4 0xC4AE001C lwc1 $f14, 0x1c($a1) | 0x000B8DC8 0x460C6B42 mul.s $f13, $f13, $f12 | 0x000B8DCC 0xC4AF0004 lwc1 $f15, 4($a1) | 0x000B8DD0 0xC4B10008 lwc1 $f17, 8($a1) | 0x000B8DD4 0x460F83C1 sub.s $f15, $f16, $f15 | 0x000B8DD8 0xC4B2000C lwc1 $f18, 0xc($a1) | 0x000B8DDC 0x460C7302 mul.s $f12, $f14, $f12 | 0x000B8DE0 0xE4AD0014 swc1 $f13, 0x14($a1) | 0x000B8DE4 0xE4AC001C swc1 $f12, 0x1c($a1) | 0x000B8DE8 0xE4AF0000 swc1 $f15, ($a1) | 0x000B8DEC 0xC4AC0014 lwc1 $f12, 0x14($a1) | 0x000B8DF0 0xC4AD0018 lwc1 $f13, 0x18($a1) | 0x000B8DF4 0x460C8B00 add.s $f12, $f17, $f12 | 0x000B8DF8 0xC4AF0010 lwc1 $f15, 0x10($a1) | 0x000B8DFC 0x460D9340 add.s $f13, $f18, $f13",,,,,,
22,Airboard — niveau 3,float_read_modify_write,0x000B8BAC,0x000B8DF4,0x000B8E68,0x460C8B00,add.s,0x000B8DD0,a1,a1,+0x8,0x000B8E08,0xE4AC0008,,,,,,local_straight_line,0,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x000B8DC8 0x460C6B42 mul.s $f13, $f13, $f12 | 0x000B8DCC 0xC4AF0004 lwc1 $f15, 4($a1) | 0x000B8DD0 0xC4B10008 lwc1 $f17, 8($a1) | 0x000B8DD4 0x460F83C1 sub.s $f15, $f16, $f15 | 0x000B8DD8 0xC4B2000C lwc1 $f18, 0xc($a1) | 0x000B8DDC 0x460C7302 mul.s $f12, $f14, $f12 | 0x000B8DE0 0xE4AD0014 swc1 $f13, 0x14($a1) | 0x000B8DE4 0xE4AC001C swc1 $f12, 0x1c($a1) | 0x000B8DE8 0xE4AF0000 swc1 $f15, ($a1) | 0x000B8DEC 0xC4AC0014 lwc1 $f12, 0x14($a1) | 0x000B8DF0 0xC4AD0018 lwc1 $f13, 0x18($a1) | 0x000B8DF4 0x460C8B00 add.s $f12, $f17, $f12 | 0x000B8DF8 0xC4AF0010 lwc1 $f15, 0x10($a1) | 0x000B8DFC 0x460D9340 add.s $f13, $f18, $f13 | 0x000B8E00 0xC4AE001C lwc1 $f14, 0x1c($a1) | 0x000B8E04 0x460E7BC0 add.s $f15, $f15, $f14 | 0x000B8E08 0xE4AC0008 swc1 $f12, 8($a1) | 0x000B8E0C 0xE4AD000C swc1 $f13, 0xc($a1) | 0x000B8E10 0xC4B20008 lwc1 $f18, 8($a1) | 0x000B8E14 0xE4AF0010 swc1 $f15, 0x10($a1)",,,,,,
22,Airboard — niveau 3,float_read_modify_write,0x000B8BAC,0x000B8DFC,0x000B8E70,0x460D9340,add.s,0x000B8DD8,a1,a1,+0xc,0x000B8E0C,0xE4AD000C,,,,,,local_straight_line,0,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x000B8DD0 0xC4B10008 lwc1 $f17, 8($a1) | 0x000B8DD4 0x460F83C1 sub.s $f15, $f16, $f15 | 0x000B8DD8 0xC4B2000C lwc1 $f18, 0xc($a1) | 0x000B8DDC 0x460C7302 mul.s $f12, $f14, $f12 | 0x000B8DE0 0xE4AD0014 swc1 $f13, 0x14($a1) | 0x000B8DE4 0xE4AC001C swc1 $f12, 0x1c($a1) | 0x000B8DE8 0xE4AF0000 swc1 $f15, ($a1) | 0x000B8DEC 0xC4AC0014 lwc1 $f12, 0x14($a1) | 0x000B8DF0 0xC4AD0018 lwc1 $f13, 0x18($a1) | 0x000B8DF4 0x460C8B00 add.s $f12, $f17, $f12 | 0x000B8DF8 0xC4AF0010 lwc1 $f15, 0x10($a1) | 0x000B8DFC 0x460D9340 add.s $f13, $f18, $f13 | 0x000B8E00 0xC4AE001C lwc1 $f14, 0x1c($a1) | 0x000B8E04 0x460E7BC0 add.s $f15, $f15, $f14 | 0x000B8E08 0xE4AC0008 swc1 $f12, 8($a1) | 0x000B8E0C 0xE4AD000C swc1 $f13, 0xc($a1) | 0x000B8E10 0xC4B20008 lwc1 $f18, 8($a1) | 0x000B8E14 0xE4AF0010 swc1 $f15, 0x10($a1) | 0x000B8E18 0xC4AC0038 lwc1 $f12, 0x38($a1) | 0x000B8E1C 0xC4B1000C lwc1 $f17, 0xc($a1)",,,,,,
22,Airboard — niveau 3,float_read_modify_write,0x000B8BAC,0x000B8E04,0x000B8E78,0x460E7BC0,add.s,0x000B8DF8,a1,a1,+0x10,0x000B8E14,0xE4AF0010,,,,,,local_straight_line,0,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x000B8DF0 0xC4AD0018 lwc1 $f13, 0x18($a1) | 0x000B8DF4 0x460C8B00 add.s $f12, $f17, $f12 | 0x000B8DF8 0xC4AF0010 lwc1 $f15, 0x10($a1) | 0x000B8DFC 0x460D9340 add.s $f13, $f18, $f13 | 0x000B8E00 0xC4AE001C lwc1 $f14, 0x1c($a1) | 0x000B8E04 0x460E7BC0 add.s $f15, $f15, $f14 | 0x000B8E08 0xE4AC0008 swc1 $f12, 8($a1) | 0x000B8E0C 0xE4AD000C swc1 $f13, 0xc($a1) | 0x000B8E10 0xC4B20008 lwc1 $f18, 8($a1) | 0x000B8E14 0xE4AF0010 swc1 $f15, 0x10($a1) | 0x000B8E18 0xC4AC0038 lwc1 $f12, 0x38($a1) | 0x000B8E1C 0xC4B1000C lwc1 $f17, 0xc($a1) | 0x000B8E20 0x90A60050 lbu $a2, 0x50($a1) | 0x000B8E24 0xC4AD0034 lwc1 $f13, 0x34($a1)",,,,,,
22,Airboard — niveau 3,float_constant_arithmetic_store,0x000B9228,0x000B9B28,0x000B9B9C,0x46118401,sub.s,,,,,0x000B9B40,0xE6900000,,,,,,linear_slice_only,1,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x000B9B20 0xC7AC0034 lwc1 $f12, 0x34($sp) | 0x000B9B24 0xC7B20060 lwc1 $f18, 0x60($sp) | 0x000B9B28 0x46118401 sub.s $f16, $f16, $f17 | 0x000B9B2C 0x460C6B02 mul.s $f12, $f13, $f12 | 0x000B9B30 0xC7B30064 lwc1 $f19, 0x64($sp) | 0x000B9B34 0x46129CC1 sub.s $f19, $f19, $f18 | 0x000B9B38 0xE68C0018 swc1 $f12, 0x18($s4) | 0x000B9B3C 0xC7AC0038 lwc1 $f12, 0x38($sp) | 0x000B9B40 0xE6900000 swc1 $f16, ($s4) | 0x000B9B44 0x460C6B02 mul.s $f12, $f13, $f12 | 0x000B9B48 0xE68E0004 swc1 $f14, 4($s4)",1,0x3F800000,,0x000B9AC0;0x000B9AC8,0x3C043F80;0x44848000,
22,Airboard — niveau 3,float_constant_arithmetic_store,0x000B9BC8,0x000BA580,0x000BA5F4,0x4610A401,sub.s,,,,,0x000BA598,0xE6900000,,,GravityCrystal; MobyIce,,,linear_slice_only,5,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x000BA578 0xE68D0014 swc1 $f13, 0x14($s4) | 0x000BA57C 0xC7AD0034 lwc1 $f13, 0x34($sp) | 0x000BA580 0x4610A401 sub.s $f16, $f20, $f16 | 0x000BA584 0xC7B10078 lwc1 $f17, 0x78($sp) | 0x000BA588 0x460D6342 mul.s $f13, $f12, $f13 | 0x000BA58C 0x460F8C41 sub.s $f17, $f17, $f15 | 0x000BA590 0xE68D0018 swc1 $f13, 0x18($s4) | 0x000BA594 0xC7AD0038 lwc1 $f13, 0x38($sp) | 0x000BA598 0xE6900000 swc1 $f16, ($s4) | 0x000BA59C 0x460D6302 mul.s $f12, $f12, $f13 | 0x000BA5A0 0xE6980004 swc1 $f24, 4($s4)",1,0x3F800000,,0x000BA4DC;0x000BA4E4,0x3C043F80;0x4484A000,
22,Airboard — niveau 3,integer_unit_read_modify_write,0x000BA624,0x000BA734,0x000BA7A8,0x24A50001,addiu,0x000BA72C,a0,a0,+0x7b48,0x000BA738,0xAC857B48,1,,,,,local_straight_line,0,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x000BA724 0xE454002C swc1 $f20, 0x2c($v0) | 0x000BA728 0x4600B34D trunc.w.s $f13, $f22 | 0x000BA72C 0x8C857B48 lw $a1, 0x7b48($a0) | 0x000BA730 0x24500030 addiu $s0, $v0, 0x30 | 0x000BA734 0x24A50001 addiu $a1, $a1, 1 | 0x000BA738 0xAC857B48 sw $a1, 0x7b48($a0) | 0x000BA73C 0xC64C0000 lwc1 $f12, ($s2) | 0x000BA740 0x44046800 mfc1 $a0, $f13 | 0x000BA744 0xE60C0000 swc1 $f12, ($s0) | 0x000BA748 0xC64C0004 lwc1 $f12, 4($s2) | 0x000BA74C 0xE60C0004 swc1 $f12, 4($s0) | 0x000BA750 0xC64C0008 lwc1 $f12, 8($s2) | 0x000BA754 0xA604000C sh $a0, 0xc($s0)",,,,,,"NO AUTOMATIC SCALING: distinguish frame timer, ammo, iteration, refcount; integer timer requires gate or accumulator"
22,Airboard — niveau 3,integer_unit_read_modify_write,0x000BA83C,0x000BA848,0x000BA8BC,0x24C6FFFF,addiu,0x000BA844,a1,a1,+0xc,0x000BA850,0xA4A6000C,-1,,,,,local_straight_line,0,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x000BA83C 0x27BDFFE0 addiu $sp, $sp, -0x20 | 0x000BA840 0x24850030 addiu $a1, $a0, 0x30 | 0x000BA844 0x84A6000C lh $a2, 0xc($a1) | 0x000BA848 0x24C6FFFF addiu $a2, $a2, -1 | 0x000BA84C 0x00063C00 sll $a3, $a2, 0x10 | 0x000BA850 0xA4A6000C sh $a2, 0xc($a1) | 0x000BA854 0x00073403 sra $a2, $a3, 0x10 | 0x000BA858 0xAFBF0018 sw $ra, 0x18($sp) | 0x000BA85C 0x1CC0000C bgtz $a2, 0xba890 | 0x000BA860 0x2486000C addiu $a2, $a0, 0xc | 0x000BA864 0x10800008 beqz $a0, 0xba888 | 0x000BA868 0x3C050022 lui $a1, 0x22",,,,,,"NO AUTOMATIC SCALING: distinguish frame timer, ammo, iteration, refcount; integer timer requires gate or accumulator"
22,Airboard — niveau 3,float_read_modify_write,0x000BA83C,0x000BA89C,0x000BA910,0x460D6300,add.s,0x000BA890,a2,a1->load[+0x47e0],+0x0,0x000BA8A8,0xE4CC0000,,,,,,local_straight_line,0,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x000BA888 0x1000005C b 0xba9fc | 0x000BA88C 0x00000000 nop  | 0x000BA890 0xC4CC0000 lwc1 $f12, ($a2) | 0x000BA894 0xC4AD0000 lwc1 $f13, ($a1) | 0x000BA898 0xC4CE0004 lwc1 $f14, 4($a2) | 0x000BA89C 0x460D6300 add.s $f12, $f12, $f13 | 0x000BA8A0 0xC4CF0008 lwc1 $f15, 8($a2) | 0x000BA8A4 0x24870020 addiu $a3, $a0, 0x20 | 0x000BA8A8 0xE4CC0000 swc1 $f12, ($a2) | 0x000BA8AC 0xC4AC0004 lwc1 $f12, 4($a1) | 0x000BA8B0 0x460C7300 add.s $f12, $f14, $f12 | 0x000BA8B4 0xE4CC0004 swc1 $f12, 4($a2) | 0x000BA8B8 0xC4AC0008 lwc1 $f12, 8($a1) | 0x000BA8BC 0x460C7B00 add.s $f12, $f15, $f12",,,,,,
22,Airboard — niveau 3,float_read_modify_write,0x000BA83C,0x000BA8B0,0x000BA924,0x460C7300,add.s,0x000BA898,a2,a1->load[+0x47e0],+0x4,0x000BA8B4,0xE4CC0004,,,,,,local_straight_line,0,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x000BA890 0xC4CC0000 lwc1 $f12, ($a2) | 0x000BA894 0xC4AD0000 lwc1 $f13, ($a1) | 0x000BA898 0xC4CE0004 lwc1 $f14, 4($a2) | 0x000BA89C 0x460D6300 add.s $f12, $f12, $f13 | 0x000BA8A0 0xC4CF0008 lwc1 $f15, 8($a2) | 0x000BA8A4 0x24870020 addiu $a3, $a0, 0x20 | 0x000BA8A8 0xE4CC0000 swc1 $f12, ($a2) | 0x000BA8AC 0xC4AC0004 lwc1 $f12, 4($a1) | 0x000BA8B0 0x460C7300 add.s $f12, $f14, $f12 | 0x000BA8B4 0xE4CC0004 swc1 $f12, 4($a2) | 0x000BA8B8 0xC4AC0008 lwc1 $f12, 8($a1) | 0x000BA8BC 0x460C7B00 add.s $f12, $f15, $f12 | 0x000BA8C0 0xE4CC0008 swc1 $f12, 8($a2) | 0x000BA8C4 0xC4EC0000 lwc1 $f12, ($a3) | 0x000BA8C8 0xC4AD0000 lwc1 $f13, ($a1) | 0x000BA8CC 0xC4F00004 lwc1 $f16, 4($a3) | 0x000BA8D0 0x460D6300 add.s $f12, $f12, $f13",,,,,,
22,Airboard — niveau 3,float_read_modify_write,0x000BA83C,0x000BA8BC,0x000BA930,0x460C7B00,add.s,0x000BA8A0,a2,a1->load[+0x47e0],+0x8,0x000BA8C0,0xE4CC0008,,,,,,local_straight_line,0,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x000BA898 0xC4CE0004 lwc1 $f14, 4($a2) | 0x000BA89C 0x460D6300 add.s $f12, $f12, $f13 | 0x000BA8A0 0xC4CF0008 lwc1 $f15, 8($a2) | 0x000BA8A4 0x24870020 addiu $a3, $a0, 0x20 | 0x000BA8A8 0xE4CC0000 swc1 $f12, ($a2) | 0x000BA8AC 0xC4AC0004 lwc1 $f12, 4($a1) | 0x000BA8B0 0x460C7300 add.s $f12, $f14, $f12 | 0x000BA8B4 0xE4CC0004 swc1 $f12, 4($a2) | 0x000BA8B8 0xC4AC0008 lwc1 $f12, 8($a1) | 0x000BA8BC 0x460C7B00 add.s $f12, $f15, $f12 | 0x000BA8C0 0xE4CC0008 swc1 $f12, 8($a2) | 0x000BA8C4 0xC4EC0000 lwc1 $f12, ($a3) | 0x000BA8C8 0xC4AD0000 lwc1 $f13, ($a1) | 0x000BA8CC 0xC4F00004 lwc1 $f16, 4($a3) | 0x000BA8D0 0x460D6300 add.s $f12, $f12, $f13 | 0x000BA8D4 0xC4EE0008 lwc1 $f14, 8($a3) | 0x000BA8D8 0xE4EC0000 swc1 $f12, ($a3) | 0x000BA8DC 0xC4AC0004 lwc1 $f12, 4($a1)",,,,,,
22,Airboard — niveau 3,float_read_modify_write,0x000BA83C,0x000BA8D0,0x000BA944,0x460D6300,add.s,0x000BA8C4,a3,a3,+0x0,0x000BA8D8,0xE4EC0000,,,,,,local_straight_line,0,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x000BA8BC 0x460C7B00 add.s $f12, $f15, $f12 | 0x000BA8C0 0xE4CC0008 swc1 $f12, 8($a2) | 0x000BA8C4 0xC4EC0000 lwc1 $f12, ($a3) | 0x000BA8C8 0xC4AD0000 lwc1 $f13, ($a1) | 0x000BA8CC 0xC4F00004 lwc1 $f16, 4($a3) | 0x000BA8D0 0x460D6300 add.s $f12, $f12, $f13 | 0x000BA8D4 0xC4EE0008 lwc1 $f14, 8($a3) | 0x000BA8D8 0xE4EC0000 swc1 $f12, ($a3) | 0x000BA8DC 0xC4AC0004 lwc1 $f12, 4($a1) | 0x000BA8E0 0x44806800 mtc1 $zero, $f13 | 0x000BA8E4 0x460C8300 add.s $f12, $f16, $f12 | 0x000BA8E8 0xE4EC0004 swc1 $f12, 4($a3) | 0x000BA8EC 0xC4AC0008 lwc1 $f12, 8($a1) | 0x000BA8F0 0x460C7300 add.s $f12, $f14, $f12",,,,,,
22,Airboard — niveau 3,float_read_modify_write,0x000BA83C,0x000BA8E4,0x000BA958,0x460C8300,add.s,0x000BA8CC,a3,a3,+0x4,0x000BA8E8,0xE4EC0004,,,,,,local_straight_line,0,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x000BA8C4 0xC4EC0000 lwc1 $f12, ($a3) | 0x000BA8C8 0xC4AD0000 lwc1 $f13, ($a1) | 0x000BA8CC 0xC4F00004 lwc1 $f16, 4($a3) | 0x000BA8D0 0x460D6300 add.s $f12, $f12, $f13 | 0x000BA8D4 0xC4EE0008 lwc1 $f14, 8($a3) | 0x000BA8D8 0xE4EC0000 swc1 $f12, ($a3) | 0x000BA8DC 0xC4AC0004 lwc1 $f12, 4($a1) | 0x000BA8E0 0x44806800 mtc1 $zero, $f13 | 0x000BA8E4 0x460C8300 add.s $f12, $f16, $f12 | 0x000BA8E8 0xE4EC0004 swc1 $f12, 4($a3) | 0x000BA8EC 0xC4AC0008 lwc1 $f12, 8($a1) | 0x000BA8F0 0x460C7300 add.s $f12, $f14, $f12 | 0x000BA8F4 0xE4EC0008 swc1 $f12, 8($a3) | 0x000BA8F8 0xC4AF0010 lwc1 $f15, 0x10($a1) | 0x000BA8FC 0x460D7832 c.eq.s $f15, $f13 | 0x000BA900 0x00000000 nop  | 0x000BA904 0x4501001D bc1t 0xba97c",,,,,,
22,Airboard — niveau 3,float_read_modify_write,0x000BA83C,0x000BA8F0,0x000BA964,0x460C7300,add.s,0x000BA8D4,a3,a3,+0x8,0x000BA8F4,0xE4EC0008,,,,,,local_straight_line,0,STATIC_CANDIDATE_NOT_APPLIED_NOT_LIVE_VALIDATED,current verified module text base + RVA,"0x000BA8CC 0xC4F00004 lwc1 $f16, 4($a3) | 0x000BA8D0 0x460D6300 add.s $f12, $f12, $f13 | 0x000BA8D4 0xC4EE0008 lwc1 $f14, 8($a3) | 0x000BA8D8 0xE4EC0000 swc1 $f12, ($a3) | 0x000BA8DC 0xC4AC0004 lwc1 $f12, 4($a1) | 0x000BA8E0 0x44806800 mtc1 $zero, $f13 | 0x000BA8E4 0x460C8300 add.s $f12, $f16, $f12 | 0x000BA8E8 0xE4EC0004 swc1 $f12, 4($a3) | 0x000BA8EC 0xC4AC0008 lwc1 $f12, 8($a1) | 0x000BA8F0 0x460C7300 add.s $f12, $f14, $f12 | 0x000BA8F4 0xE4EC0008 swc1 $f12, 8($a3) | 0x000BA8F8 0xC4AF0010 lwc1 $f15, 0x10($a1) | 0x000BA8FC 0x460D7832 c.eq.s $f15, $f13 | 0x000BA900 0x00000000 nop  | 0x000BA904 0x4501001D bc1t 0xba97c | 0x000BA908 0x00000000 nop  | 0x000BA90C 0xC4AC0018 lwc1 $f12, 0x18($a1) | 0x000BA910 0x46006B86 mov.s $f14, $f13",,,,,,
